   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    大连北,         -,     06:54,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      金州,     07:05,     07:07,       2分,        11,        14,    7.5/12,           -/-/-,           -/-
  3,    登沙河,     07:25,     07:27,       2分,        31,        50, 18.5/29.5,           -/-/-,           -/-
  4,      皮口,     07:42,     07:44,       2分,        48,        84,     31/50,           -/-/-,           -/-
  5,    城子坦,     07:52,     07:54,       2分,        58,        98,   36.5/58,           -/-/-,           -/-
  6,    庄河北,     08:13,     08:15,       2分,        79,       146,   54/86.5,           -/-/-,           -/-
  7,      青堆,     08:28,     08:30,       2分,        94,       174,  64.5/103,           -/-/-,           -/-
  8,    大孤山,     08:44,     08:46,       2分,       110,       207,76.5/122.5,           -/-/-,           -/-
  9,    北井子,     08:58,     09:00,       2分,       124,       236,  87.5/140,           -/-/-,           -/-
 10,    东港北,     09:10,     09:12,       2分,       136,       255,  94.5/151,           -/-/-,           -/-
 11,    丹东西,     09:21,     09:23,       2分,       147,       271,100.5/160.5,           -/-/-,           -/-
 12,      丹东,     09:35,     09:56,      21分,       161,       293,108.5/173.5,           -/-/-,           -/-
 13,      本溪,     10:39,     10:41,       2分,       225,       440,   154/228,           -/-/-,           -/-
 14,      沈阳,     11:14,         -,          ,       260,       516,178.5/260.5,           -/-/-,           -/-
