   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    长沙南,         -,     16:21,         -,         -,         -,         -,               -,              -
  2,    醴陵东,     16:47,     16:53,      06分,        26,         0,    23.5/-,           -/-/-,            -/-
  3,      高安,     17:59,     18:05,      06分,        98,         0,      91/-,           -/-/-,            -/-
  4,    南昌西,     18:22,     18:38,      16分,       121,         0,   105.5/-,           -/-/-,            -/-
  5,      抚州,     19:15,     19:17,      02分,       174,         0,     135/-,           -/-/-,            -/-
  6,      南丰,     19:46,     19:48,      02分,       205,         0,   158.5/-,           -/-/-,            -/-
  7,      泰宁,     20:17,     20:19,      02分,       236,         0,   181.5/-,           -/-/-,            -/-
  8,    三明北,     20:52,     20:56,      04分,       271,         0,   208.5/-,           -/-/-,            -/-
  9,      尤溪,     21:14,     21:16,      02分,       293,         0,     221/-,           -/-/-,            -/-
 10,      永泰,     21:50,     21:52,      02分,       329,         0,     249/-,           -/-/-,            -/-
 11,      福州,     22:17,     22:17,      00分,       356,         0,     266/-,           -/-/-,            -/-
