   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      龙岩,         -,     15:25,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      南靖,     15:57,     15:59,       2分,        32,        80, 23.5/27.5,           -/-/-,           -/-
  3,      漳州,     16:14,     16:16,       2分,        49,       114, 32.5/39.5,           -/-/-,           -/-
  4,    厦门北,     16:35,     16:41,       6分,        70,       156, 45.5/54.5,           -/-/-,           -/-
  5,      泉州,     17:07,     17:09,       2分,       102,       227, 65.5/79.5,           -/-/-,           -/-
  6,      莆田,     17:34,     17:36,       2分,       129,       296,86.5/103.5,           -/-/-,           -/-
  7,      尤溪,     18:28,     18:59,      31分,       183,       450,   132/158,           -/-/-,           -/-
  8,    三明北,     19:18,     19:22,       4分,       233,       492, 144.5/173,           -/-/-,           -/-
  9,      将乐,     19:41,     19:43,       2分,       256,       542,158.5/190.5,           -/-/-,           -/-
 10,      泰宁,     20:01,     20:03,       2分,       276,       584,   171/205,           -/-/-,           -/-
 11,  建宁县北,     20:16,     20:18,       2分,       291,       614,   180/216,           -/-/-,           -/-
 12,      南丰,     20:38,     20:41,       3分,       313,       663, 194.5/233,           -/-/-,           -/-
 13,      抚州,     21:09,     21:11,       2分,       344,       743, 218/261.5,           -/-/-,           -/-
 14,    南昌西,     21:52,         -,          ,       387,       844, 247.5/297,           -/-/-,           -/-
