   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    兰州西,         -,     10:45,         -,         -,         -,         -,               -,              -
  2,      西宁,     11:51,     11:54,      03分,        66,         0,      58/-,           -/-/-,            -/-
  3,      门源,     12:32,     12:34,      02分,       107,         0,      88/-,           -/-/-,            -/-
  4,      民乐,     13:23,     13:25,      02分,       158,         0,     130/-,           -/-/-,            -/-
  5,    张掖西,     13:50,     13:53,      03分,       185,         0,   149.5/-,           -/-/-,            -/-
  6,    临泽南,     14:10,     14:12,      02分,       205,         0,   160.5/-,           -/-/-,            -/-
  7,    酒泉南,     15:09,     15:11,      02分,       264,         0,   208.5/-,           -/-/-,            -/-
  8,  嘉峪关南,     15:23,     15:29,      06分,       278,         0,     215/-,           -/-/-,            -/-
  9,      玉门,     16:13,     16:15,      02分,       328,         0,     254/-,           -/-/-,            -/-
 10,    柳园南,     17:10,     17:13,      03分,       385,         0,     304/-,           -/-/-,            -/-
 11,      哈密,     18:39,     18:45,      06分,       474,         0,     385/-,           -/-/-,            -/-
 12,      吐哈,     20:03,     20:06,      03分,       558,         0,   461.5/-,           -/-/-,            -/-
 13,  吐鲁番北,     20:47,     20:50,      03分,       602,         0,   499.5/-,           -/-/-,            -/-
 14,乌鲁木齐南,     21:47,     21:57,      10分,       662,         0,   548.5/-,           -/-/-,            -/-
 15,  乌鲁木齐,     22:09,     22:09,      00分,       684,         0,   548.5/-,           -/-/-,            -/-
