   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    贵阳北,         -,     09:15,         -,         -,         -,         -,               -,              -
  2,    龙洞堡,     09:31,     09:33,      02分,        16,         0,     8.5/-,           -/-/-,            -/-
  3,    龙里北,     09:45,     09:47,      02分,        30,         0,      16/-,           -/-/-,            -/-
  4,    三江南,     11:13,     11:15,      02分,       118,         0,   103.5/-,           -/-/-,            -/-
  5,    桂林西,     11:45,     11:49,      04分,       150,         0,   130.5/-,           -/-/-,            -/-
  6,      阳朔,     12:20,     12:22,      02分,       185,         0,   150.5/-,           -/-/-,            -/-
  7,      恭城,     12:35,     12:37,      02分,       200,         0,     161/-,           -/-/-,            -/-
  8,    钟山西,     12:57,     12:59,      02分,       222,         0,   179.5/-,           -/-/-,            -/-
  9,      贺州,     13:09,     13:11,      02分,       234,         0,     187/-,           -/-/-,            -/-
 10,      怀集,     13:41,     13:43,      02分,       266,         0,     215/-,           -/-/-,            -/-
 11,    肇庆东,     14:12,     14:14,      02分,       297,         0,     244/-,           -/-/-,            -/-
 12,    广州南,     14:50,     14:50,      00分,       335,         0,   267.5/-,           -/-/-,            -/-
