   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      桂林,         -,     07:00,         -,         -,         -,         -,               -,              -
  2,    永福南,     07:20,     07:22,      02分,        20,         0,      13/-,           -/-/-,            -/-
  3,    鹿寨北,     07:44,     07:46,      02分,        44,         0,      29/-,           -/-/-,            -/-
  4,      柳州,     08:14,     08:18,      04分,        74,         0,    45.5/-,           -/-/-,            -/-
  5,    来宾北,     08:46,     08:48,      02分,       106,         0,      65/-,           -/-/-,            -/-
  6,      贵港,     09:29,     09:31,      02分,       149,         0,    98.5/-,           -/-/-,            -/-
  7,      桂平,     09:55,     09:57,      02分,       175,         0,   115.5/-,           -/-/-,            -/-
  8,    平南南,     10:13,     10:15,      02分,       193,         0,   125.5/-,           -/-/-,            -/-
  9,    梧州南,     10:47,     10:51,      04分,       227,         0,     150/-,           -/-/-,            -/-
 10,      郁南,     11:06,     11:08,      02分,       246,         0,   159.5/-,           -/-/-,            -/-
 11,    三水南,     12:06,     12:08,      02分,       306,         0,     210/-,           -/-/-,            -/-
 12,    广州南,     12:37,     12:37,      00分,       337,         0,     226/-,           -/-/-,            -/-
