   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     09:35,         -,         -,         -,         -,               -,              -
  2,    嘉兴南,     10:06,     10:09,      03分,        31,         0,      26/-,           -/-/-,            -/-
  3,    杭州东,     10:36,     10:41,      05分,        61,         0,      49/-,           -/-/-,            -/-
  4,    绍兴北,     11:00,     11:02,      02分,        85,         0,    62.5/-,           -/-/-,            -/-
  5,    上虞北,     11:14,     11:19,      05分,        99,         0,      72/-,           -/-/-,            -/-
  6,    余姚北,     11:30,     11:32,      02分,       115,         0,    81.5/-,           -/-/-,            -/-
  7,      宁波,     11:53,     12:00,      07分,       138,         0,      97/-,           -/-/-,            -/-
  8,    三门县,     12:38,     12:40,      02分,       183,         0,     128/-,           -/-/-,            -/-
  9,      台州,     12:59,     13:01,      02分,       204,         0,   141.5/-,           -/-/-,            -/-
 10,      温岭,     13:12,     13:14,      02分,       217,         0,     149/-,           -/-/-,            -/-
 11,      乐清,     13:38,     13:40,      02分,       243,         0,   167.5/-,           -/-/-,            -/-
 12,    温州南,     13:57,     13:59,      02分,       262,         0,     178/-,           -/-/-,            -/-
 13,      苍南,     14:23,     14:25,      02分,       288,         0,   194.5/-,           -/-/-,            -/-
 14,    太姥山,     14:46,     14:48,      02分,       311,         0,   210.5/-,           -/-/-,            -/-
 15,      宁德,     15:20,     15:22,      02分,       345,         0,     238/-,           -/-/-,            -/-
 16,    福州南,     15:57,     16:01,      04分,       382,         0,     264/-,           -/-/-,            -/-
 17,      惠安,     16:47,     16:49,      02分,       432,         0,     304/-,           -/-/-,            -/-
 18,    厦门北,     17:21,     17:21,      00分,       466,         0,   330.5/-,           -/-/-,            -/-
