   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    深圳北,         -,     10:40,         -,         -,         -,         -,               -,              -
  2,    惠州南,     11:07,     11:09,      02分,        27,         0,    16.5/-,           -/-/-,            -/-
  3,      鲘门,     11:34,     11:36,      02分,        54,         0,      36/-,           -/-/-,            -/-
  4,      陆丰,     12:02,     12:04,      02分,        82,         0,      56/-,           -/-/-,            -/-
  5,      普宁,     12:28,     12:30,      02分,       108,         0,      74/-,           -/-/-,            -/-
  6,      潮阳,     12:46,     12:48,      02分,       126,         0,    81.5/-,           -/-/-,            -/-
  7,      潮汕,     13:04,     13:06,      02分,       144,         0,    89.5/-,           -/-/-,            -/-
  8,      漳浦,     13:55,     13:57,      02分,       195,         0,   125.5/-,           -/-/-,            -/-
  9,    厦门北,     14:31,     14:39,      08分,       231,         0,   150.5/-,           -/-/-,            -/-
 10,      晋江,     14:57,     14:59,      02分,       257,         0,   164.5/-,           -/-/-,            -/-
 11,      泉州,     15:10,     15:12,      02分,       270,         0,   171.5/-,           -/-/-,            -/-
 12,      莆田,     15:37,     15:39,      02分,       297,         0,     192/-,           -/-/-,            -/-
 13,      福清,     15:58,     16:00,      02分,       318,         0,     206/-,           -/-/-,            -/-
 14,    福州南,     16:14,     16:18,      04分,       334,         0,     217/-,           -/-/-,            -/-
 15,      罗源,     16:46,     16:49,      03分,       366,         0,   235.5/-,           -/-/-,            -/-
 16,      福安,     17:08,     17:10,      02分,       388,         0,     251/-,           -/-/-,            -/-
 17,      霞浦,     17:24,     17:26,      02分,       404,         0,     260/-,           -/-/-,            -/-
 18,      苍南,     17:58,     18:00,      02分,       438,         0,   286.5/-,           -/-/-,            -/-
 19,      鳌江,     18:09,     18:11,      02分,       449,         0,     291/-,           -/-/-,            -/-
 20,    温州南,     18:30,     18:32,      02分,       470,         0,     303/-,           -/-/-,            -/-
 21,    雁荡山,     18:59,     19:01,      02分,       499,         0,   325.5/-,           -/-/-,            -/-
 22,    三门县,     19:35,     19:37,      02分,       535,         0,   352.5/-,           -/-/-,            -/-
 23,      宁波,     20:18,     20:22,      04分,       578,         0,   388.5/-,           -/-/-,            -/-
 24,    余姚北,     20:42,     20:45,      03分,       602,         0,     399/-,           -/-/-,            -/-
 25,    上虞北,     20:57,     21:04,      07分,       617,         0,     409/-,           -/-/-,            -/-
 26,    绍兴北,     21:15,     21:17,      02分,       635,         0,   418.5/-,           -/-/-,            -/-
 27,    杭州东,     21:38,     21:40,      02分,       658,         0,     432/-,           -/-/-,            -/-
 28,      桐乡,     21:57,     21:59,      02分,       677,         0,   446.5/-,           -/-/-,            -/-
 29,  上海虹桥,     22:35,     22:35,      00分,       715,         0,     481/-,           -/-/-,            -/-
