   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    大连北,         -,     10:33,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      金州,     10:44,     10:46,       2分,        11,        14,    7.5/12,           -/-/-,           -/-
  3,    庄河北,     11:34,     11:36,       2分,        61,       146,   54/86.5,           -/-/-,           -/-
  4,    大孤山,     11:59,     12:01,       2分,        86,       207,76.5/122.5,           -/-/-,           -/-
  5,    东港北,     12:19,     12:21,       2分,       106,       255,  94.5/151,           -/-/-,           -/-
  6,      丹东,     12:38,     12:58,      20分,       125,       293,108.5/173.5,           -/-/-,           -/-
  7,    凤城东,     13:15,     13:17,       2分,       162,       338, 122.5/190,           -/-/-,           -/-
  8,  通远堡西,     13:31,     13:33,       2分,       178,       378, 134.5/205,           -/-/-,           -/-
  9,      本溪,     13:53,     13:55,       2分,       200,       440,   154/228,           -/-/-,           -/-
 10,      沈阳,     14:28,         -,          ,       235,       516,178.5/260.5,           -/-/-,           -/-
