   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  乌鲁木齐,         -,     11:19,         -,         -,         -,         -,               -,              -
  2,乌鲁木齐南,     11:31,     11:46,      15分,        12,         0,       6/-,           -/-/-,            -/-
  3,  吐鲁番北,     12:40,     12:43,      03分,        81,         0,      49/-,           -/-/-,            -/-
  4,      吐哈,     13:24,     13:27,      03分,       125,         0,    86.5/-,           -/-/-,            -/-
  5,      哈密,     14:45,     14:51,      06分,       206,         0,   163.5/-,           -/-/-,            -/-
  6,    柳园南,     16:17,     16:20,      03分,       298,         0,     244/-,           -/-/-,            -/-
  7,  嘉峪关南,     17:58,     18:04,      06分,       399,         0,     333/-,           -/-/-,            -/-
  8,    酒泉南,     18:16,     18:18,      02分,       417,         0,   339.5/-,           -/-/-,            -/-
  9,    临泽南,     19:13,     19:15,      02分,       474,         0,     388/-,           -/-/-,            -/-
 10,    张掖西,     19:32,     19:34,      02分,       493,         0,   398.5/-,           -/-/-,            -/-
 11,      民乐,     19:59,     20:01,      02分,       520,         0,   418.5/-,           -/-/-,            -/-
 12,      门源,     20:50,     20:52,      02分,       571,         0,     460/-,           -/-/-,            -/-
 13,    大通西,     21:15,     21:17,      02分,       596,         0,     477/-,           -/-/-,            -/-
 14,      西宁,     21:36,     21:36,      00分,       617,         0,   490.5/-,           -/-/-,            -/-
