   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      武汉,         -,     06:40,         -,         -,         -,         -,               -,              -
  2,      汉口,     07:00,     07:05,      05分,        20,         0,     9.5/-,           -/-/-,            -/-
  3,    仙桃西,     07:49,     07:51,      02分,        69,         0,    32.5/-,           -/-/-,            -/-
  4,      荆州,     08:23,     08:25,      02分,       103,         0,    59.5/-,           -/-/-,            -/-
  5,    枝江北,     08:43,     08:45,      02分,       123,         0,    72.5/-,           -/-/-,            -/-
  6,    宜昌东,     09:04,     09:10,      06分,       144,         0,    84.5/-,           -/-/-,            -/-
  7,      建始,     10:35,     10:37,      02分,       235,         0,     138/-,           -/-/-,            -/-
  8,      恩施,     11:00,     11:10,      10分,       260,         0,     148/-,           -/-/-,            -/-
  9,      利川,     11:45,     11:49,      04分,       305,         0,   166.5/-,           -/-/-,            -/-
 10,      丰都,     12:45,     12:47,      02分,       365,         0,   208.5/-,           -/-/-,            -/-
 11,    涪陵北,     13:06,     13:08,      02分,       386,         0,     221/-,           -/-/-,            -/-
 12,    重庆北,     13:46,     13:59,      13分,       426,         0,   247.5/-,           -/-/-,            -/-
 13,      合川,     14:24,     14:27,      03分,       464,         0,     268/-,           -/-/-,            -/-
 14,      潼南,     14:52,     14:54,      02分,       492,         0,     283/-,           -/-/-,            -/-
 15,      遂宁,     15:23,     15:26,      03分,       523,         0,     299/-,           -/-/-,            -/-
 16,      成都,     16:27,     16:27,      00分,       587,         0,   344.5/-,           -/-/-,            -/-
