   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      大连,         -,     11:26,         -,         -,         -,         -,               -,              -
  2,    大连北,     11:42,     11:44,      02分,        16,         0,     5.5/-,           -/-/-,            -/-
  3,      普湾,     12:02,     12:04,      02分,        36,         0,    17.5/-,           -/-/-,            -/-
  4,  瓦房店西,     12:17,     12:19,      02分,        51,         0,    28.5/-,           -/-/-,            -/-
  5,    鲅鱼圈,     12:40,     12:56,      16分,        74,         0,    50.5/-,           -/-/-,            -/-
  6,    盖州西,     13:07,     13:17,      10分,       101,         0,    59.5/-,           -/-/-,            -/-
  7,    营口东,     13:28,     13:30,      02分,       122,         0,    68.5/-,           -/-/-,            -/-
  8,    海城西,     13:44,     13:46,      02分,       138,         0,    80.5/-,           -/-/-,            -/-
  9,    鞍山西,     13:59,     14:01,      02分,       153,         0,    92.5/-,           -/-/-,            -/-
 10,      辽阳,     14:12,     14:14,      02分,       166,         0,   101.5/-,           -/-/-,            -/-
 11,    沈阳南,     14:32,     14:43,      11分,       186,         0,     117/-,           -/-/-,            -/-
 12,      沈阳,     14:54,     14:59,      05分,       208,         0,     117/-,           -/-/-,            -/-
 13,    沈阳北,     15:07,     15:10,      03分,       221,         0,   123.5/-,           -/-/-,            -/-
 14,    抚顺北,     15:43,     15:43,      00分,       257,         0,   136.5/-,           -/-/-,            -/-
