   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    沈阳北,         -,     09:26,         -,         -,         -,         -,               -,              -
  2,      沈阳,     09:34,     09:36,      02分,         8,         0,     5.5/-,           -/-/-,            -/-
  3,      辽阳,     10:01,     10:03,      02分,        35,         0,    21.5/-,           -/-/-,            -/-
  4,    鞍山西,     10:14,     10:23,      09分,        48,         0,    30.5/-,           -/-/-,            -/-
  5,    海城西,     10:37,     10:39,      02分,        71,         0,    42.5/-,           -/-/-,            -/-
  6,      盘锦,     11:04,     11:06,      02分,        98,         0,    63.5/-,           -/-/-,            -/-
  7,    锦州南,     11:40,     11:41,      01分,       134,         0,    92.5/-,           -/-/-,            -/-
  8,  葫芦岛北,     11:58,     11:59,      01分,       152,         0,     105/-,           -/-/-,            -/-
  9,    山海关,     12:41,     12:43,      02分,       195,         0,   140.5/-,           -/-/-,            -/-
 10,    秦皇岛,     13:01,     13:02,      01分,       215,         0,     145/-,           -/-/-,            -/-
 11,      滦县,     13:46,     13:47,      01分,       260,         0,     172/-,           -/-/-,            -/-
 12,      北京,     15:25,     15:25,      00分,       359,         0,     233/-,           -/-/-,            -/-
