   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    厦门北,         -,     09:18,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      泉州,     09:43,     09:45,       2分,        25,       142, 20.5/24.5,           -/-/-,           -/-
  3,      莆田,     10:10,     10:14,       4分,        52,       280, 40.5/48.5,           -/-/-,           -/-
  4,      永泰,     10:37,     10:39,       2分,        79,       339,   58.5/70,           -/-/-,           -/-
  5,      尤溪,     11:13,     11:16,       3分,       115,       434,  86/103.5,           -/-/-,           -/-
  6,    三明北,     11:34,     11:38,       4分,       136,       476,98.5/118.5,           -/-/-,           -/-
  7,      泰宁,     12:11,     12:13,       2分,       173,       568,125.5/150.5,           -/-/-,           -/-
  8,  建宁县北,     12:26,     12:28,       2分,       188,       598, 134.5/161,           -/-/-,           -/-
  9,      南丰,     12:48,     12:50,       2分,       210,       647, 148.5/178,           -/-/-,           -/-
 10,      抚州,     13:19,     13:21,       2分,       241,       727, 172/206.5,           -/-/-,           -/-
 11,    南昌西,     13:58,     14:03,       5分,       280,       828,   202/242,           -/-/-,           -/-
 12,      庐山,     14:44,     14:46,       2分,       326,       951,237.5/285.5,           -/-/-,           -/-
 13,      阳新,     15:37,     15:39,       2分,       379,      1041,   264/317,           -/-/-,           -/-
 14,      鄂州,     16:09,     16:11,       2分,       411,      1112,   285/342,           -/-/-,           -/-
 15,      武汉,     16:43,     16:46,       3分,       445,      1172, 302.5/363,           -/-/-,           -/-
 16,      汉口,     17:06,         -,          ,       468,      1063, 313/375.5,           -/-/-,           -/-
