   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      北海,         -,     15:12,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      合浦,     15:26,     15:28,       2分,        14,        23,       -/-,           -/-/-,           -/-
  3,    钦州东,     15:59,     16:01,       2分,        47,        91,       -/-,           -/-/-,           -/-
  4,    南宁东,     16:46,     17:09,      23分,        94,       197,       -/-,           -/-/-,           -/-
  5,      贵港,     17:59,     18:01,       2分,       167,       337,       -/-,           -/-/-,           -/-
  6,    平南南,     18:36,     18:38,       2分,       204,       430,       -/-,           -/-/-,           -/-
  7,    梧州南,     19:10,     19:14,       4分,       238,       514,       -/-,           -/-/-,           -/-
  8,    云浮东,     19:54,     19:56,       2分,       282,       622,       -/-,           -/-/-,           -/-
  9,    肇庆东,     20:21,     20:23,       2分,       309,       684,       -/-,           -/-/-,           -/-
 10,    广州南,     21:00,         -,          ,       348,       760,       -/-,           -/-/-,           -/-
