   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      赣州,         -,     18:36,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      于都,     19:03,     19:05,       2分,        27,        54,   18.5/27,           -/-/-,           -/-
  3,    会昌北,     19:22,     19:24,       2分,        46,        96,     34/52,           -/-/-,           -/-
  4,      瑞金,     19:38,     19:40,       2分,        62,       126,   45/69.5,           -/-/-,           -/-
  5,    长汀南,     19:56,     19:58,       2分,        80,       160, 57.5/89.5,           -/-/-,           -/-
  6,    冠豸山,     20:15,     20:17,       2分,        99,       204,  74/115.5,           -/-/-,           -/-
  7,      龙岩,     20:45,     20:49,       4分,       129,       271,  99/155.5,           -/-/-,           -/-
  8,    厦门北,     21:48,     21:52,       4分,       192,       427,144.5/210.5,           -/-/-,           -/-
  9,      泉州,     22:17,     22:19,       2分,       221,       498,165.5/235.5,           -/-/-,           -/-
 10,      莆田,     22:44,     22:46,       2分,       248,       567, 186/259.5,           -/-/-,           -/-
 11,      福清,     23:05,     23:07,       2分,       269,       617, 200.5/277,           -/-/-,           -/-
 12,    福州南,     23:23,         -,          ,       287,       653,   211/290,           -/-/-,           -/-
