   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    宜昌东,         -,     17:08,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      荆州,     17:40,     17:43,       3分,        32,        88, 25.5/30.5,           -/-/-,           -/-
  3,      潜江,     18:09,     18:12,       3分,        61,       158, 46.5/55.5,           -/-/-,           -/-
  4,    天门南,     18:32,     18:34,       2分,        84,       209, 61.5/73.5,           -/-/-,           -/-
  5,      汉口,     19:10,     19:16,       6分,       122,       292,84.5/102.5,           -/-/-,           -/-
  6,      武汉,     19:39,     19:43,       4分,       151,       323,96.5/115.5,           -/-/-,           -/-
  7,    葛店南,     20:00,     20:02,       2分,       172,       357,       -/-,           -/-/-,           -/-
  8,      鄂州,     20:13,     20:15,       2分,       185,       384,115.5/138.5,           -/-/-,           -/-
  9,    黄石北,     20:26,     20:28,       2分,       198,       413,125.5/150.5,           -/-/-,           -/-
 10,    大冶北,     20:36,         -,          ,       208,       423,128.5/153.5,           -/-/-,           -/-
