   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    大连北,         -,     16:33,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      金州,     16:44,     16:46,       2分,        11,        14,    7.5/12,           -/-/-,           -/-
  3,    广宁寺,     16:58,     17:00,       2分,        25,        30,     11/18,           -/-/-,           -/-
  4,    登沙河,     17:10,     17:12,       2分,        37,        50, 18.5/29.5,           -/-/-,           -/-
  5,      皮口,     17:27,     17:29,       2分,        54,        84,     31/50,           -/-/-,           -/-
  6,      青堆,     18:01,     18:03,       2分,        88,       174,  64.5/103,           -/-/-,           -/-
  7,    大孤山,     18:17,     18:19,       2分,       104,       207,76.5/122.5,           -/-/-,           -/-
  8,    东港北,     18:37,     18:39,       2分,       124,       255,  94.5/151,           -/-/-,           -/-
  9,    丹东西,     18:48,     18:50,       2分,       135,       271,100.5/160.5,           -/-/-,           -/-
 10,      丹东,     19:02,     19:22,      20分,       149,       293,108.5/173.5,           -/-/-,           -/-
 11,  五龙背东,     19:32,     19:34,       2分,       179,       311, 114.5/181,           -/-/-,           -/-
 12,    凤城东,     19:45,     19:47,       2分,       192,       338, 122.5/190,           -/-/-,           -/-
 13,  通远堡西,     20:01,     20:03,       2分,       208,       378, 134.5/205,           -/-/-,           -/-
 14,      本溪,     20:23,     20:25,       2分,       230,       440,   154/228,           -/-/-,           -/-
 15,      沈阳,     20:58,         -,          ,       265,       516,178.5/260.5,           -/-/-,           -/-
