   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     08:20,         -,         -,         -,         -,               -,              -
  2,    松江南,     08:34,     08:39,      05分,        14,         0,     9.5/-,           -/-/-,            -/-
  3,    嘉兴南,     08:57,     09:01,      04分,        37,         0,      26/-,           -/-/-,            -/-
  4,    杭州东,     09:28,     09:31,      03分,        68,         0,      49/-,           -/-/-,            -/-
  5,    余姚北,     10:05,     10:14,      09分,       105,         0,    81.5/-,           -/-/-,            -/-
  6,      庄桥,     10:28,     10:30,      02分,       128,         0,    94.5/-,           -/-/-,            -/-
  7,      宁波,     10:41,     10:47,      06分,       141,         0,    94.5/-,           -/-/-,            -/-
  8,      临海,     11:32,     11:34,      02分,       192,         0,     135/-,           -/-/-,            -/-
  9,      温岭,     11:53,     11:55,      02分,       213,         0,     149/-,           -/-/-,            -/-
 10,    温州南,     12:32,     12:34,      02分,       252,         0,     178/-,           -/-/-,            -/-
 11,      瑞安,     12:45,     12:48,      03分,       265,         0,   184.5/-,           -/-/-,            -/-
 12,      鳌江,     12:59,     13:01,      02分,       279,         0,     189/-,           -/-/-,            -/-
 13,      苍南,     13:12,     13:14,      02分,       292,         0,   194.5/-,           -/-/-,            -/-
 14,      霞浦,     13:46,     13:48,      02分,       326,         0,   220.5/-,           -/-/-,            -/-
 15,      连江,     14:26,     14:28,      02分,       366,         0,   254.5/-,           -/-/-,            -/-
 16,    福州南,     14:46,     14:50,      04分,       386,         0,     264/-,           -/-/-,            -/-
 17,      莆田,     15:20,     15:22,      02分,       420,         0,     289/-,           -/-/-,            -/-
 18,      泉州,     15:47,     15:49,      02分,       447,         0,   309.5/-,           -/-/-,            -/-
 19,    厦门北,     16:15,     16:15,      00分,       475,         0,   330.5/-,           -/-/-,            -/-
