   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    福州南,         -,     07:57,         -,         -,         -,         -,               -,              -
  2,      莆田,     08:27,     08:29,      02分,        30,         0,    25.5/-,           -/-/-,            -/-
  3,      泉州,     08:54,     08:56,      02分,        57,         0,    45.5/-,           -/-/-,            -/-
  4,      晋江,     09:07,     09:09,      02分,        70,         0,    52.5/-,           -/-/-,            -/-
  5,    厦门北,     09:27,     09:32,      05分,        90,         0,    65.5/-,           -/-/-,            -/-
  6,      漳州,     09:51,     09:53,      02分,       114,         0,    78.5/-,           -/-/-,            -/-
  7,      云霄,     10:21,     10:23,      02分,       144,         0,   100.5/-,           -/-/-,            -/-
  8,      潮汕,     10:57,     11:00,      03分,       180,         0,   127.5/-,           -/-/-,            -/-
  9,      普宁,     11:25,     11:31,      06分,       208,         0,     143/-,           -/-/-,            -/-
 10,      葵潭,     11:46,     11:48,      02分,       229,         0,     152/-,           -/-/-,            -/-
 11,      鲘门,     12:23,     12:25,      02分,       266,         0,     181/-,           -/-/-,            -/-
 12,    深圳北,     13:19,     13:19,      00分,       322,         0,     217/-,           -/-/-,            -/-
