   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    深圳北,         -,     16:43,         -,         -,         -,         -,               -,              -
  2,  深圳坪山,     17:04,     17:06,      02分,        21,         0,    10.5/-,           -/-/-,            -/-
  3,      惠东,     17:26,     17:28,      02分,        43,         0,    25.5/-,           -/-/-,            -/-
  4,      汕尾,     17:53,     17:55,      02分,        70,         0,    45.5/-,           -/-/-,            -/-
  5,      普宁,     18:31,     18:33,      02分,       108,         0,      74/-,           -/-/-,            -/-
  6,      潮汕,     19:02,     19:06,      04分,       139,         0,    89.5/-,           -/-/-,            -/-
  7,      云霄,     19:46,     19:48,      02分,       183,         0,     116/-,           -/-/-,            -/-
  8,      漳州,     20:16,     20:18,      02分,       213,         0,     138/-,           -/-/-,            -/-
  9,    厦门北,     20:37,     20:42,      05分,       234,         0,   150.5/-,           -/-/-,            -/-
 10,      泉州,     21:08,     21:10,      02分,       265,         0,   171.5/-,           -/-/-,            -/-
 11,      仙游,     21:28,     21:30,      02分,       285,         0,     185/-,           -/-/-,            -/-
 12,    福州南,     22:08,     22:08,      00分,       325,         0,     217/-,           -/-/-,            -/-
