   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      北海,         -,     14:40,         -,         -,         -,         -,               -,              -
  2,    钦州东,     15:21,     15:23,      02分,        41,         0,    26.5/-,           -/-/-,            -/-
  3,      南宁,     16:16,     16:36,      20分,        96,         0,      58/-,           -/-/-,            -/-
  4,    南宁东,     16:47,     16:51,      04分,       127,         0,      58/-,           -/-/-,            -/-
  5,    来宾北,     17:42,     17:44,      02分,       182,         0,   100.5/-,           -/-/-,            -/-
  6,      柳州,     18:13,     18:18,      05分,       213,         0,   119.5/-,           -/-/-,            -/-
  7,    永福南,     19:04,     19:06,      02分,       264,         0,     153/-,           -/-/-,            -/-
  8,    桂林北,     19:36,     19:42,      06分,       296,         0,     168/-,           -/-/-,            -/-
  9,    三江南,     20:17,     20:19,      02分,       337,         0,   196.5/-,           -/-/-,            -/-
 10,      从江,     20:39,     20:41,      02分,       359,         0,   212.5/-,           -/-/-,            -/-
 11,    都匀东,     21:30,     21:32,      02分,       410,         0,   261.5/-,           -/-/-,            -/-
 12,    贵阳北,     22:20,     22:20,      00分,       460,         0,   300.5/-,           -/-/-,            -/-
