   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    杭州东,         -,     07:34,         -,         -,         -,         -,               -,              -
  2,      德清,     07:48,     07:50,      02分,        14,         0,      11/-,           -/-/-,            -/-
  3,      长兴,     08:12,     08:14,      02分,        38,         0,      28/-,           -/-/-,            -/-
  4,      宜兴,     08:29,     08:31,      02分,        55,         0,      39/-,           -/-/-,            -/-
  5,      溧阳,     08:44,     08:50,      06分,        70,         0,      49/-,           -/-/-,            -/-
  6,    瓦屋山,     09:03,     09:10,      07分,        89,         0,      58/-,           -/-/-,            -/-
  7,      溧水,     09:20,     09:27,      07分,       106,         0,      65/-,           -/-/-,            -/-
  8,    南京南,     09:47,     09:52,      05分,       133,         0,      79/-,           -/-/-,            -/-
  9,      全椒,     10:13,     10:15,      02分,       159,         0,    99.5/-,           -/-/-,            -/-
 10,    合肥南,     10:52,     10:58,      06分,       198,         0,   139.5/-,           -/-/-,            -/-
 11,      六安,     11:26,     11:28,      02分,       232,         0,     165/-,           -/-/-,            -/-
 12,      汉口,     13:10,     13:16,      06分,       336,         0,     245/-,           -/-/-,            -/-
 13,    天门南,     13:51,     13:53,      02分,       377,         0,     269/-,           -/-/-,            -/-
 14,      潜江,     14:13,     14:15,      02分,       399,         0,     284/-,           -/-/-,            -/-
 15,      荆州,     14:41,     14:43,      02分,       427,         0,     305/-,           -/-/-,            -/-
 16,    宜昌东,     15:15,     15:23,      08分,       461,         0,   330.5/-,           -/-/-,            -/-
 17,      恩施,     17:09,     17:15,      06分,       575,         0,     393/-,           -/-/-,            -/-
 18,      利川,     17:49,     17:51,      02分,       615,         0,   411.5/-,           -/-/-,            -/-
 19,    石柱县,     18:30,     18:32,      02分,       656,         0,     439/-,           -/-/-,            -/-
 20,    长寿北,     19:15,     19:17,      02分,       701,         0,   472.5/-,           -/-/-,            -/-
 21,    重庆北,     19:46,     19:54,      08分,       732,         0,   492.5/-,           -/-/-,            -/-
 22,      合川,     20:19,     20:21,      02分,       765,         0,     513/-,           -/-/-,            -/-
 23,      潼南,     20:46,     20:48,      02分,       792,         0,     528/-,           -/-/-,            -/-
 24,    成都东,     22:03,     22:03,      00分,       869,         0,     589/-,           -/-/-,            -/-
