   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      福州,         -,     07:40,         -,         -,         -,         -,               -,              -
  2,      宁德,     08:21,     08:23,      02分,        41,         0,    27.5/-,           -/-/-,            -/-
  3,      福安,     08:35,     08:37,      02分,        55,         0,    35.5/-,           -/-/-,            -/-
  4,      霞浦,     08:50,     08:52,      02分,        70,         0,    45.5/-,           -/-/-,            -/-
  5,      福鼎,     09:12,     09:14,      02分,        92,         0,    60.5/-,           -/-/-,            -/-
  6,      瑞安,     09:41,     09:43,      02分,       121,         0,    81.5/-,           -/-/-,            -/-
  7,    温州南,     09:56,     09:58,      02分,       136,         0,    88.5/-,           -/-/-,            -/-
  8,      台州,     10:41,     10:43,      02分,       181,         0,   124.5/-,           -/-/-,            -/-
  9,      宁波,     11:39,     11:49,      10分,       239,         0,   173.5/-,           -/-/-,            -/-
 10,    余姚北,     12:09,     12:14,      05分,       269,         0,     184/-,           -/-/-,            -/-
 11,    绍兴北,     12:33,     12:38,      05分,       293,         0,   203.5/-,           -/-/-,            -/-
 12,    杭州东,     12:58,     13:00,      02分,       318,         0,     217/-,           -/-/-,            -/-
 13,      桐乡,     13:17,     13:19,      02分,       337,         0,   231.5/-,           -/-/-,            -/-
 14,    嘉善南,     13:34,     13:47,      13分,       354,         0,   245.5/-,           -/-/-,            -/-
 15,  上海虹桥,     14:14,     14:14,      00分,       394,         0,     266/-,           -/-/-,            -/-
