   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    福州南,         -,     09:19,         -,         -,         -,         -,               -,              -
  2,      涵江,     09:43,     09:45,      02分,        24,         0,    18.5/-,           -/-/-,            -/-
  3,      泉州,     10:16,     10:24,      08分,        57,         0,    45.5/-,           -/-/-,            -/-
  4,    厦门北,     10:49,     10:55,      06分,        90,         0,    65.5/-,           -/-/-,            -/-
  5,      漳浦,     11:28,     11:30,      02分,       129,         0,    91.5/-,           -/-/-,            -/-
  6,      潮汕,     12:12,     12:14,      02分,       173,         0,   127.5/-,           -/-/-,            -/-
  7,      葵潭,     12:50,     12:52,      02分,       211,         0,     152/-,           -/-/-,            -/-
  8,      汕尾,     13:17,     13:19,      02分,       238,         0,     171/-,           -/-/-,            -/-
  9,    惠州南,     13:54,     13:56,      02分,       275,         0,   200.5/-,           -/-/-,            -/-
 10,  深圳坪山,     14:07,     14:09,      02分,       288,         0,     206/-,           -/-/-,            -/-
 11,    深圳北,     14:34,     14:34,      00分,       315,         0,     217/-,           -/-/-,            -/-
