   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    南京南,         -,     15:08,         -,         -,         -,         -,               -,              -
  2,      全椒,     15:29,     15:31,      02分,        21,         0,    19.5/-,           -/-/-,            -/-
  3,    合肥南,     16:08,     16:16,      08分,        60,         0,    60.5/-,           -/-/-,            -/-
  4,      六安,     16:44,     16:46,      02分,        96,         0,      86/-,           -/-/-,            -/-
  5,      金寨,     17:06,     17:08,      02分,       118,         0,   101.5/-,           -/-/-,            -/-
  6,      汉口,     18:31,     18:34,      03分,       203,         0,     166/-,           -/-/-,            -/-
  7,      汉川,     18:58,     19:00,      02分,       230,         0,   179.5/-,           -/-/-,            -/-
  8,    仙桃西,     19:25,     19:27,      02分,       257,         0,   199.5/-,           -/-/-,            -/-
  9,      荆州,     19:59,     20:02,      03分,       291,         0,     226/-,           -/-/-,            -/-
 10,    枝江北,     20:20,     20:22,      02分,       312,         0,   238.5/-,           -/-/-,            -/-
 11,    宜昌东,     20:41,     20:41,      00分,       333,         0,   251.5/-,           -/-/-,            -/-
