   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      贺州,         -,     08:10,         -,         -,         -,         -,               -,              -
  2,    钟山西,     08:20,     08:22,      02分,        10,         0,     7.5/-,           -/-/-,            -/-
  3,      恭城,     08:42,     08:44,      02分,        32,         0,      26/-,           -/-/-,            -/-
  4,      阳朔,     08:57,     08:59,      02分,        47,         0,    36.5/-,           -/-/-,            -/-
  5,    桂林北,     09:31,     09:37,      06分,        81,         0,      57/-,           -/-/-,            -/-
  6,      桂林,     09:51,     09:58,      07分,       101,         0,    62.5/-,           -/-/-,            -/-
  7,    永福南,     10:18,     10:20,      02分,       128,         0,      72/-,           -/-/-,            -/-
  8,      柳州,     11:06,     11:09,      03分,       176,         0,     105/-,           -/-/-,            -/-
  9,    来宾北,     11:38,     11:40,      02分,       208,         0,   124.5/-,           -/-/-,            -/-
 10,    南宁东,     12:31,     12:31,      00分,       261,         0,     167/-,           -/-/-,            -/-
