   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      武汉,         -,     07:34,         -,         -,         -,         -,               -,              -
  2,      汉口,     07:53,     08:05,      12分,        19,         0,     9.5/-,           -/-/-,            -/-
  3,      汉川,     08:28,     08:30,      02分,        54,         0,    12.5/-,           -/-/-,            -/-
  4,    天门南,     08:45,     08:47,      02分,        71,         0,    24.5/-,           -/-/-,            -/-
  5,      潜江,     09:07,     09:09,      02分,        93,         0,    39.5/-,           -/-/-,            -/-
  6,      荆州,     09:35,     09:37,      02分,       121,         0,    59.5/-,           -/-/-,            -/-
  7,    宜昌东,     10:12,     10:21,      09分,       158,         0,    84.5/-,           -/-/-,            -/-
  8,      建始,     11:48,     11:51,      03分,       254,         0,     138/-,           -/-/-,            -/-
  9,      恩施,     12:14,     12:19,      05分,       280,         0,     148/-,           -/-/-,            -/-
 10,      利川,     12:54,     12:57,      03分,       320,         0,   166.5/-,           -/-/-,            -/-
 11,    石柱县,     13:37,     13:41,      04分,       363,         0,   194.5/-,           -/-/-,            -/-
 12,    涪陵北,     14:16,     14:21,      05分,       402,         0,     221/-,           -/-/-,            -/-
 13,    重庆北,     14:58,     15:07,      09分,       444,         0,   247.5/-,           -/-/-,            -/-
 14,      合川,     15:32,     15:35,      03分,       478,         0,     268/-,           -/-/-,            -/-
 15,      潼南,     16:00,     16:03,      03分,       506,         0,     283/-,           -/-/-,            -/-
 16,    大英东,     16:37,     16:40,      03分,       543,         0,   307.5/-,           -/-/-,            -/-
 17,    成都东,     17:27,     17:27,      00分,       593,         0,     344/-,           -/-/-,            -/-
