   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     09:16,         -,         -,         -,         -,               -,              -
  2,      苏州,     09:44,     09:46,      02分,        28,         0,    25.5/-,           -/-/-,            -/-
  3,      无锡,     10:01,     10:04,      03分,        45,         0,    38.5/-,           -/-/-,            -/-
  4,      常州,     10:19,     10:22,      03分,        63,         0,    50.5/-,           -/-/-,            -/-
  5,      丹阳,     10:38,     10:40,      02分,        82,         0,    64.5/-,           -/-/-,            -/-
  6,      镇江,     10:52,     10:54,      02分,        96,         0,    72.5/-,           -/-/-,            -/-
  7,    南京南,     11:23,     11:26,      03分,       127,         0,    95.5/-,           -/-/-,            -/-
  8,      全椒,     11:47,     11:49,      02分,       151,         0,   115.5/-,           -/-/-,            -/-
  9,    合肥南,     12:26,     12:33,      07分,       190,         0,   156.5/-,           -/-/-,            -/-
 10,      六安,     13:01,     13:03,      02分,       225,         0,     182/-,           -/-/-,            -/-
 11,      金寨,     13:23,     13:25,      02分,       247,         0,   197.5/-,           -/-/-,            -/-
 12,    麻城北,     14:05,     14:07,      02分,       289,         0,     229/-,           -/-/-,            -/-
 13,    红安西,     14:23,     14:25,      02分,       307,         0,   240.5/-,           -/-/-,            -/-
 14,      武昌,     15:20,     15:20,      00分,       364,         0,   267.5/-,           -/-/-,            -/-
