   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    重庆北,         -,     09:02,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    涪陵北,     09:39,     09:41,       2分,        37,        92,   27/32.5,           -/-/-,           -/-
  3,      丰都,     10:00,     10:02,       2分,        58,       134,   39.5/47,           -/-/-,           -/-
  4,    石柱县,     10:22,     10:24,       2分,        80,       183, 53.5/64.5,           -/-/-,           -/-
  5,      恩施,     11:28,     11:32,       4分,       146,       339,  99.5/119,           -/-/-,           -/-
  6,    宜昌东,     13:15,     13:22,       7分,       253,       553,   162/195,           -/-/-,           -/-
  7,      荆州,     13:55,     13:57,       2分,       293,       641, 188/225.5,           -/-/-,           -/-
  8,      潜江,     14:22,     14:24,       2分,      1757,       711,       -/-,           -/-/-,           -/-
  9,      汉口,     15:20,     15:26,       6分,       375,       845,247.5/297.5,           -/-/-,           -/-
 10,      武汉,     15:49,     15:52,       3分,       407,       876,258.5/309.5,           -/-/-,           -/-
 11,      黄石,     16:34,     16:37,       3分,       452,       963,283.5/340.5,           -/-/-,           -/-
 12,      阳新,     16:57,     17:00,       3分,       475,      1007,   297/356,           -/-/-,           -/-
 13,      德安,     18:04,     18:06,       2分,       539,      1128,333.5/400.5,           -/-/-,           -/-
 14,      永修,     18:20,     18:22,       2分,       555,      1162,343.5/412.5,           -/-/-,           -/-
 15,    南昌西,     18:43,     18:49,       6分,       578,      1215,   359/431,           -/-/-,           -/-
 16,      抚州,     19:26,     19:29,       3分,       621,      1316,388.5/466.5,           -/-/-,           -/-
 17,      南城,     19:48,     19:50,       2分,       643,      1364,   403/483,           -/-/-,           -/-
 18,  建宁县北,     20:19,     20:21,       2分,       674,      1445,426.5/511.5,           -/-/-,           -/-
 19,      将乐,     20:48,     20:50,       2分,       703,      1517, 447.5/537,           -/-/-,           -/-
 20,    三明北,     21:09,     21:11,       2分,       724,      1567,   462/555,           -/-/-,           -/-
 21,      尤溪,     21:30,     21:32,       2分,       745,      1609,474.5/569.5,           -/-/-,           -/-
 22,      永泰,     22:05,     22:07,       2分,       780,      1704, 502.5/603,           -/-/-,           -/-
 23,      福州,     22:33,         -,          ,       811,      1772, 519.5/623,           -/-/-,           -/-
