   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      百色,         -,     08:00,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      田阳,     08:15,     08:19,       4分,        15,        31, 11.5/18.5,           -/-/-,           -/-
  3,      平果,     08:50,     08:54,       4分,        50,       115,   42.5/68,           -/-/-,           -/-
  4,    隆安东,     09:06,     09:08,       2分,        66,       140,     52/83,           -/-/-,           -/-
  5,      南宁,     09:43,     09:47,       4分,       103,       223,  82.5/132,           -/-/-,           -/-
  6,    南宁东,     09:58,     10:05,       7分,       118,       234,    88/139,           -/-/-,           -/-
  7,      贵港,     10:55,     10:57,       2分,       175,       374, 126.5/185,           -/-/-,           -/-
  8,      桂平,     11:21,     11:23,       2分,       201,       432, 144/205.5,           -/-/-,           -/-
  9,    平南南,     11:38,     11:40,       2分,       218,       467,   154/218,           -/-/-,           -/-
 10,    梧州南,     12:12,     12:16,       4分,       252,       551,178.5/247.5,           -/-/-,           -/-
 11,      郁南,     12:31,     12:33,       2分,       271,       582,   188/259,           -/-/-,           -/-
 12,    云浮东,     13:02,     13:04,       2分,       302,       659, 212/287.5,           -/-/-,           -/-
 13,    肇庆东,     13:29,     13:31,       2分,       329,       721, 231/310.5,           -/-/-,           -/-
 14,    广州南,     14:08,         -,          ,       368,       797,254.5/338.5,           -/-/-,           -/-
