   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  哈尔滨西,         -,     10:37,         -,         -,         -,         -,               -,              -
  2,    双城北,     10:53,     10:55,      02分,        16,         0,    11.5/-,           -/-/-,            -/-
  3,    扶余北,     11:12,     11:14,      02分,        35,         0,    29.5/-,           -/-/-,            -/-
  4,    德惠西,     11:33,     11:35,      02分,        56,         0,    47.5/-,           -/-/-,            -/-
  5,    长春西,     12:00,     12:03,      03分,        83,         0,    73.5/-,           -/-/-,            -/-
  6,    铁岭西,     13:05,     13:13,      08分,       148,         0,     149/-,           -/-/-,            -/-
  7,    沈阳北,     13:34,     13:37,      03分,       177,         0,     166/-,           -/-/-,            -/-
  8,    锦州南,     14:53,     14:54,      01分,       256,         0,     227/-,           -/-/-,            -/-
  9,    东戴河,     15:46,     15:47,      01分,       309,         0,   251.5/-,           -/-/-,            -/-
 10,    北戴河,     16:22,     16:23,      01分,       345,         0,   260.5/-,           -/-/-,            -/-
 11,    唐山北,     17:19,     17:20,      01分,       402,         0,   281.5/-,           -/-/-,            -/-
 12,      北京,     18:31,     18:31,      00分,       474,         0,   306.5/-,           -/-/-,            -/-
