   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    厦门北,         -,     09:10,         -,         -,         -,         -,               -,              -
  2,      泉州,     09:35,     09:39,      04分,        25,         0,    20.5/-,           -/-/-,            -/-
  3,      莆田,     10:04,     10:07,      03分,        54,         0,    40.5/-,           -/-/-,            -/-
  4,      尤溪,     11:00,     11:03,      03分,       110,         0,      86/-,           -/-/-,            -/-
  5,    三明北,     11:21,     11:25,      04分,       131,         0,    98.5/-,           -/-/-,            -/-
  6,      将乐,     11:45,     11:47,      02分,       155,         0,     113/-,           -/-/-,            -/-
  7,  建宁县北,     12:13,     12:15,      02分,       183,         0,   134.5/-,           -/-/-,            -/-
  8,      南丰,     12:35,     12:37,      02分,       205,         0,   148.5/-,           -/-/-,            -/-
  9,      南城,     12:51,     12:53,      02分,       221,         0,     158/-,           -/-/-,            -/-
 10,    南昌西,     13:46,     13:46,      00分,       276,         0,     202/-,           -/-/-,            -/-
