   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      宁波,         -,     07:00,         -,         -,         -,         -,               -,              -
  2,      台州,     07:53,     07:55,      02分,        53,         0,      49/-,           -/-/-,            -/-
  3,      温岭,     08:06,     08:08,      02分,        66,         0,    56.5/-,           -/-/-,            -/-
  4,      永嘉,     08:38,     08:40,      02分,        98,         0,      80/-,           -/-/-,            -/-
  5,    温州南,     08:51,     08:53,      02分,       111,         0,    85.5/-,           -/-/-,            -/-
  6,      瑞安,     09:04,     09:06,      02分,       124,         0,      92/-,           -/-/-,            -/-
  7,      苍南,     09:23,     09:25,      02分,       143,         0,     102/-,           -/-/-,            -/-
  8,      福鼎,     09:41,     09:43,      02分,       161,         0,     113/-,           -/-/-,            -/-
  9,    太姥山,     09:52,     09:54,      02分,       172,         0,     118/-,           -/-/-,            -/-
 10,    福州南,     10:57,     11:02,      05分,       237,         0,   171.5/-,           -/-/-,            -/-
 11,      莆田,     11:32,     11:34,      02分,       272,         0,   196.5/-,           -/-/-,            -/-
 12,      泉州,     11:59,     12:01,      02分,       299,         0,     217/-,           -/-/-,            -/-
 13,    厦门北,     12:27,     12:27,      00分,       327,         0,     238/-,           -/-/-,            -/-
