   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      宁波,         -,     14:14,         -,         -,         -,         -,               -,              -
  2,      宁海,     14:41,     14:43,      02分,        27,         0,    25.5/-,           -/-/-,            -/-
  3,    三门县,     14:58,     15:00,      02分,        44,         0,    35.5/-,           -/-/-,            -/-
  4,      温岭,     15:26,     15:28,      02分,        72,         0,    56.5/-,           -/-/-,            -/-
  5,      绅坊,     15:46,     15:48,      02分,        92,         0,    69.5/-,           -/-/-,            -/-
  6,    温州南,     16:11,     16:13,      02分,       117,         0,    85.5/-,           -/-/-,            -/-
  7,      鳌江,     16:32,     16:34,      02分,       138,         0,    96.5/-,           -/-/-,            -/-
  8,      福鼎,     16:56,     16:58,      02分,       162,         0,     113/-,           -/-/-,            -/-
  9,      宁德,     17:35,     17:37,      02分,       201,         0,   145.5/-,           -/-/-,            -/-
 10,    福州南,     18:12,     18:22,      10分,       238,         0,   171.5/-,           -/-/-,            -/-
 11,      涵江,     18:46,     18:48,      02分,       272,         0,     191/-,           -/-/-,            -/-
 12,      莆田,     18:58,     19:01,      03分,       284,         0,   196.5/-,           -/-/-,            -/-
 13,      泉州,     19:26,     19:35,      09分,       312,         0,     217/-,           -/-/-,            -/-
 14,    厦门北,     20:01,     20:01,      00分,       347,         0,     238/-,           -/-/-,            -/-
