   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      婺源,         -,     07:31,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      德兴,     07:43,     07:45,       2分,        12,        31,       -/-,           -/-/-,           -/-
  3,      上饶,     08:04,     08:24,      20分,        27,        86, 26.5/42.5,           -/-/-,           -/-
  4,      江山,     08:50,     08:52,       2分,        73,       158,     49/78,           -/-/-,           -/-
  5,      金华,     09:22,     09:24,       2分,       105,       266,    82/131,           -/-/-,           -/-
  6,      诸暨,     09:51,     09:53,       2分,       134,       361, 111.5/178,           -/-/-,           -/-
  7,    杭州东,     10:18,     10:22,       4分,       161,       427,   132/211,           -/-/-,           -/-
  8,      余杭,     10:31,     10:33,       2分,       174,       442, 138/218.5,           -/-/-,           -/-
  9,    嘉兴南,     10:53,     11:00,       7分,       196,       502,   155/239,           -/-/-,           -/-
 10,    嘉善南,     11:08,     11:16,       8分,       211,       519, 160.5/245,           -/-/-,           -/-
 11,  上海虹桥,     11:41,         -,          ,       250,       586,   181/270,           -/-/-,           -/-
