   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      郑州,         -,     08:24,         -,         -,         -,         -,               -,              -
  2,    许昌东,     09:01,     09:03,      02分,        37,         0,    30.5/-,           -/-/-,            -/-
  3,    漯河西,     09:21,     09:23,      02分,        57,         0,    50.5/-,           -/-/-,            -/-
  4,  驻马店西,     09:43,     09:45,      02分,        79,         0,    70.5/-,           -/-/-,            -/-
  5,    信阳东,     10:13,     10:16,      03分,       109,         0,   106.5/-,           -/-/-,            -/-
  6,    孝感北,     10:36,     10:38,      02分,       132,         0,   129.5/-,           -/-/-,            -/-
  7,      汉口,     11:22,     11:45,      23分,       178,         0,     169/-,           -/-/-,            -/-
  8,      武汉,     12:08,     12:13,      05分,       224,         0,     169/-,           -/-/-,            -/-
  9,      鄂州,     12:45,     12:47,      02分,       261,         0,     197/-,           -/-/-,            -/-
 10,      阳新,     13:20,     13:22,      02分,       296,         0,     218/-,           -/-/-,            -/-
 11,      瑞昌,     13:59,     14:01,      02分,       335,         0,   235.5/-,           -/-/-,            -/-
 12,      永修,     14:40,     14:42,      02分,       376,         0,   264.5/-,           -/-/-,            -/-
 13,    南昌西,     15:02,     15:10,      08分,       398,         0,     280/-,           -/-/-,            -/-
 14,      抚州,     15:48,     15:50,      02分,       444,         0,   309.5/-,           -/-/-,            -/-
 15,      南城,     16:09,     16:11,      02分,       465,         0,     324/-,           -/-/-,            -/-
 16,      南丰,     16:25,     16:27,      02分,       481,         0,   333.5/-,           -/-/-,            -/-
 17,      泰宁,     16:55,     16:57,      02分,       511,         0,   356.5/-,           -/-/-,            -/-
 18,    三明北,     17:30,     17:32,      02分,       546,         0,   383.5/-,           -/-/-,            -/-
 19,      尤溪,     17:51,     17:53,      02分,       567,         0,   395.5/-,           -/-/-,            -/-
 20,      福州,     18:47,     18:47,      00分,       623,         0,     441/-,           -/-/-,            -/-
