   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    贵阳北,         -,     10:44,         -,         -,         -,         -,               -,              -
  2,    龙里北,     11:08,     11:10,      02分,        24,         0,      16/-,           -/-/-,            -/-
  3,    三都县,     11:44,     11:46,      02分,        60,         0,      47/-,           -/-/-,            -/-
  4,      榕江,     12:10,     12:12,      02分,        86,         0,      70/-,           -/-/-,            -/-
  5,      从江,     12:34,     12:36,      02分,       110,         0,    87.5/-,           -/-/-,            -/-
  6,    桂林西,     13:27,     13:33,      06分,       163,         0,   130.5/-,           -/-/-,            -/-
  7,      恭城,     14:13,     14:15,      02分,       209,         0,     161/-,           -/-/-,            -/-
  8,      贺州,     14:42,     14:44,      02分,       238,         0,     187/-,           -/-/-,            -/-
  9,      怀集,     15:14,     15:16,      02分,       270,         0,     215/-,           -/-/-,            -/-
 10,    肇庆东,     15:45,     15:48,      03分,       301,         0,     244/-,           -/-/-,            -/-
 11,    广州南,     16:25,     16:25,      00分,       341,         0,   267.5/-,           -/-/-,            -/-
