   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      沈阳,         -,     10:45,         -,         -,         -,         -,               -,              -
  2,  本溪新城,     11:07,     11:09,      02分,        22,         0,    16.5/-,           -/-/-,            -/-
  3,      本溪,     11:22,     11:24,      02分,        37,         0,      25/-,           -/-/-,            -/-
  4,      丹东,     12:07,     12:30,      23分,        82,         0,      70/-,           -/-/-,            -/-
  5,    东港北,     12:47,     12:49,      02分,       122,         0,      84/-,           -/-/-,            -/-
  6,    北井子,     12:59,     13:01,      02分,       134,         0,      91/-,           -/-/-,            -/-
  7,    大孤山,     13:13,     13:15,      02分,       148,         0,     102/-,           -/-/-,            -/-
  8,    庄河北,     13:38,     13:40,      02分,       173,         0,   124.5/-,           -/-/-,            -/-
  9,    花园口,     13:55,     13:57,      02分,       190,         0,   137.5/-,           -/-/-,            -/-
 10,      皮口,     14:09,     14:11,      02分,       204,         0,   147.5/-,           -/-/-,            -/-
 11,    登沙河,     14:26,     14:28,      02分,       221,         0,     160/-,           -/-/-,            -/-
 12,      金州,     14:46,     14:48,      02分,       241,         0,   173.5/-,           -/-/-,            -/-
 13,    大连北,     15:00,     15:00,      00分,       255,         0,   178.5/-,           -/-/-,            -/-
