   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      九江,         -,     08:08,         -,         -,         -,         -,               -,              -
  2,    共青城,     08:32,     08:34,      02分,        24,         0,    18.5/-,           -/-/-,            -/-
  3,      永修,     08:46,     08:48,      02分,        38,         0,    26.5/-,           -/-/-,            -/-
  4,    南昌西,     09:09,     09:19,      10分,        61,         0,      42/-,           -/-/-,            -/-
  5,      抚州,     09:58,     10:00,      02分,       110,         0,    71.5/-,           -/-/-,            -/-
  6,  建宁县北,     10:45,     10:48,      03分,       157,         0,   109.5/-,           -/-/-,            -/-
  7,      泰宁,     11:01,     11:03,      02分,       173,         0,     118/-,           -/-/-,            -/-
  8,    三明北,     11:36,     11:40,      04分,       208,         0,     145/-,           -/-/-,            -/-
  9,      尤溪,     11:58,     12:00,      02分,       230,         0,     157/-,           -/-/-,            -/-
 10,      永泰,     12:34,     12:36,      02分,       266,         0,     185/-,           -/-/-,            -/-
 11,      莆田,     12:59,     13:01,      02分,       291,         0,   202.5/-,           -/-/-,            -/-
 12,      泉州,     13:26,     13:28,      02分,       318,         0,   222.5/-,           -/-/-,            -/-
 13,    厦门北,     13:55,     13:55,      00分,       347,         0,     243/-,           -/-/-,            -/-
