   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      济南,         -,     13:28,         -,         -,         -,         -,               -,              -
  2,      章丘,     13:52,     13:53,      01分,        24,         0,    14.5/-,           -/-/-,            -/-
  3,      淄博,     14:15,     14:16,      01分,        47,         0,    32.5/-,           -/-/-,            -/-
  4,      潍坊,     14:52,     14:54,      02分,        84,         0,    64.5/-,           -/-/-,            -/-
  5,    胶州北,     15:31,     15:34,      03分,       123,         0,   101.5/-,           -/-/-,            -/-
  6,    即墨北,     15:52,     15:54,      02分,       144,         0,     113/-,           -/-/-,            -/-
  7,    莱西北,     16:14,     16:15,      01分,       166,         0,   128.5/-,           -/-/-,            -/-
  8,      莱阳,     16:26,     16:28,      02分,       178,         0,     135/-,           -/-/-,            -/-
  9,    海阳北,     16:42,     16:43,      01分,       194,         0,     143/-,           -/-/-,            -/-
 10,    桃村北,     16:54,     16:56,      02分,       206,         0,   150.5/-,           -/-/-,            -/-
 11,      烟台,     17:25,     17:25,      00分,       237,         0,     165/-,           -/-/-,            -/-
