   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      赣州,         -,     07:18,         -,         -,         -,         -,               -,              -
  2,      于都,     07:45,     07:47,      02分,        27,         0,    18.5/-,           -/-/-,            -/-
  3,      瑞金,     08:14,     08:16,      02分,        56,         0,      45/-,           -/-/-,            -/-
  4,    长汀南,     08:32,     08:34,      02分,        74,         0,    57.5/-,           -/-/-,            -/-
  5,    冠豸山,     08:51,     08:53,      02分,        93,         0,      74/-,           -/-/-,            -/-
  6,  古田会址,     09:10,     09:12,      02分,       112,         0,    88.5/-,           -/-/-,            -/-
  7,      龙岩,     09:27,     09:31,      04分,       129,         0,      99/-,           -/-/-,            -/-
  8,      漳州,     10:14,     10:27,      13分,       176,         0,   132.5/-,           -/-/-,            -/-
  9,      漳浦,     10:46,     10:48,      02分,       208,         0,   145.5/-,           -/-/-,            -/-
 10,      潮汕,     11:31,     11:34,      03分,       253,         0,     181/-,           -/-/-,            -/-
 11,      陆丰,     12:19,     12:21,      02分,       301,         0,     215/-,           -/-/-,            -/-
 12,      汕尾,     12:36,     12:38,      02分,       318,         0,     225/-,           -/-/-,            -/-
 13,      惠东,     13:03,     13:05,      02分,       345,         0,     245/-,           -/-/-,            -/-
 14,    深圳北,     13:49,     13:49,      00分,       391,         0,     271/-,           -/-/-,            -/-
