   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      沈阳,         -,     06:00,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      本溪,     06:31,     06:33,       2分,        31,        76,   25/32.5,           -/-/-,           -/-
  3,    南芬北,     06:43,     06:45,       2分,        43,        94, 30.5/39.5,           -/-/-,           -/-
  4,      丹东,     07:22,     07:42,      20分,        82,       223,     70/87,           -/-/-,           -/-
  5,    丹东西,     07:54,     07:56,       2分,       114,       245,    78/100,           -/-/-,           -/-
  6,    东港北,     08:05,     08:07,       2分,       125,       261,  84/109.5,           -/-/-,           -/-
  7,    北井子,     08:17,     08:19,       2分,       137,       280,    91/121,           -/-/-,           -/-
  8,    大孤山,     08:31,     08:33,       2分,       151,       309,   102/138,           -/-/-,           -/-
  9,      青堆,     08:47,     08:49,       2分,       167,       342, 114/157.5,           -/-/-,           -/-
 10,    庄河北,     09:02,     09:04,       2分,       182,       370, 124.5/174,           -/-/-,           -/-
 11,    广宁寺,     09:44,     09:46,       2分,       224,       486, 167.5/243,           -/-/-,           -/-
 12,      金州,     09:58,     10:00,       2分,       238,       502,173.5/252.5,           -/-/-,           -/-
 13,    大连北,     10:12,         -,          ,       252,       516,178.5/260.5,           -/-/-,           -/-
