   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    厦门北,         -,     11:16,         -,         -,         -,         -,               -,              -
  2,      泉州,     11:41,     11:43,      02分,        25,         0,    20.5/-,           -/-/-,            -/-
  3,      莆田,     12:08,     12:10,      02分,        52,         0,    40.5/-,           -/-/-,            -/-
  4,    福州南,     12:40,     12:44,      04分,        84,         0,    65.5/-,           -/-/-,            -/-
  5,      连江,     13:02,     13:04,      02分,       106,         0,    75.5/-,           -/-/-,            -/-
  6,      宁德,     13:24,     13:26,      02分,       128,         0,    91.5/-,           -/-/-,            -/-
  7,      福鼎,     14:04,     14:06,      02分,       168,         0,   124.5/-,           -/-/-,            -/-
  8,      苍南,     14:22,     14:24,      02分,       186,         0,     135/-,           -/-/-,            -/-
  9,      鳌江,     14:33,     14:35,      02分,       197,         0,     141/-,           -/-/-,            -/-
 10,    温州南,     14:54,     14:56,      02分,       218,         0,     152/-,           -/-/-,            -/-
 11,      台州,     15:38,     15:40,      02分,       262,         0,     188/-,           -/-/-,            -/-
 12,    三门县,     15:59,     16:01,      02分,       283,         0,     201/-,           -/-/-,            -/-
 13,      宁波,     16:42,     16:42,      00分,       326,         0,     238/-,           -/-/-,            -/-
