   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    重庆北,         -,     08:50,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    长寿北,     09:19,     09:21,       2分,        27,        68,     20/24,           -/-/-,           -/-
  3,    石柱县,     10:04,     10:06,       2分,        72,       183, 53.5/64.5,           -/-/-,           -/-
  4,      利川,     10:43,     10:45,       2分,       111,       278,   81.5/98,           -/-/-,           -/-
  5,      恩施,     11:17,     11:21,       4分,       145,       339,  99.5/119,           -/-/-,           -/-
  6,    宜昌东,     13:04,     13:08,       4分,       252,       553,   162/195,           -/-/-,           -/-
  7,    枝江北,     13:27,     13:29,       2分,       275,       597,       -/-,           -/-/-,           -/-
  8,      荆州,     13:47,     13:49,       2分,       295,       641, 188/225.5,           -/-/-,           -/-
  9,    仙桃西,     14:24,     14:26,       2分,       332,       731,   214/257,           -/-/-,           -/-
 10,      汉口,     15:15,     15:22,       7分,       383,       845,247.5/297.5,           -/-/-,           -/-
 11,    红安西,     16:03,     16:05,       2分,       433,       917, 269/322.5,           -/-/-,           -/-
 12,    麻城北,     16:23,     16:25,       2分,       453,       956,280.5/336.5,           -/-/-,           -/-
 13,      金寨,     17:05,     17:07,       2分,       493,      1065,   312/375,           -/-/-,           -/-
 14,      六安,     17:27,     17:29,       2分,       517,      1117, 327.5/393,           -/-/-,           -/-
 15,    合肥南,     17:58,     18:05,       7分,       548,      1204, 353/423.5,           -/-/-,           -/-
 16,      全椒,     18:41,     18:43,       2分,       591,      1305, 394.5/474,           -/-/-,           -/-
 17,    南京南,     19:05,     19:11,       6分,       615,      1361, 413.5/495,           -/-/-,           -/-
 18,      宜兴,     19:55,     19:57,       2分,       663,      1490,453.5/558.5,           -/-/-,           -/-
 19,      湖州,     20:19,     20:21,       2分,       689,      1546,470.5/586.5,           -/-/-,           -/-
 20,    杭州东,     20:47,         -,          ,       717,      1617,492.5/621.5,           -/-/-,           -/-
