   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    成都东,         -,     09:29,         -,         -,         -,         -,               -,              -
  2,      遂宁,     10:26,     10:29,      03分,        57,         0,      45/-,           -/-/-,            -/-
  3,      潼南,     11:00,     11:02,      02分,        91,         0,      61/-,           -/-/-,            -/-
  4,      合川,     11:26,     11:28,      02分,       117,         0,      76/-,           -/-/-,            -/-
  5,    重庆北,     11:53,     12:02,      09分,       144,         0,       0/-,           -/-/-,            -/-
  6,      丰都,     12:55,     12:57,      02分,       206,         0,     136/-,           -/-/-,            -/-
  7,      恩施,     14:18,     14:22,      04分,       289,         0,     196/-,           -/-/-,            -/-
  8,      建始,     14:44,     14:46,      02分,       315,         0,     206/-,           -/-/-,            -/-
  9,    宜昌东,     16:12,     16:17,      05分,       403,         0,   258.5/-,           -/-/-,            -/-
 10,    枝江北,     16:36,     16:38,      02分,       427,         0,   271.5/-,           -/-/-,            -/-
 11,      荆州,     16:55,     16:58,      03分,       446,         0,   284.5/-,           -/-/-,            -/-
 12,      潜江,     17:24,     17:26,      02分,       475,         0,     305/-,           -/-/-,            -/-
 13,    仙桃西,     17:36,     17:38,      02分,       487,         0,   310.5/-,           -/-/-,            -/-
 14,    天门南,     17:52,     17:54,      02分,       503,         0,     320/-,           -/-/-,            -/-
 15,      汉口,     18:36,     18:45,      09分,       547,         0,     344/-,           -/-/-,            -/-
 16,    红安西,     19:19,     19:21,      02分,       590,         0,   365.5/-,           -/-/-,            -/-
 17,    麻城北,     19:39,     19:41,      02分,       610,         0,     377/-,           -/-/-,            -/-
 18,      六安,     20:39,     20:41,      02分,       670,         0,     424/-,           -/-/-,            -/-
 19,    合肥南,     21:09,     21:15,      06分,       700,         0,   449.5/-,           -/-/-,            -/-
 20,    南京南,     22:09,     22:09,      00分,       760,         0,     510/-,           -/-/-,            -/-
