   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    深圳北,         -,     12:50,         -,         -,         -,         -,               -,              -
  2,    惠州南,     13:17,     13:19,      02分,        27,         0,    16.5/-,           -/-/-,            -/-
  3,      惠东,     13:33,     13:35,      02分,        43,         0,    25.5/-,           -/-/-,            -/-
  4,      汕尾,     14:00,     14:02,      02分,        70,         0,    45.5/-,           -/-/-,            -/-
  5,      葵潭,     14:27,     14:29,      02分,        97,         0,    64.5/-,           -/-/-,            -/-
  6,      潮汕,     15:08,     15:10,      02分,       138,         0,   101.5/-,           -/-/-,            -/-
  7,      饶平,     15:30,     15:32,      02分,       160,         0,   101.5/-,           -/-/-,            -/-
  8,      漳州,     16:15,     16:27,      12分,       205,         0,     138/-,           -/-/-,            -/-
  9,      南靖,     16:42,     16:44,      02分,       232,         0,     148/-,           -/-/-,            -/-
 10,      龙岩,     17:17,     17:23,      06分,       267,         0,     172/-,           -/-/-,            -/-
 11,  古田会址,     17:39,     17:41,      02分,       289,         0,   182.5/-,           -/-/-,            -/-
 12,    冠豸山,     17:57,     17:59,      02分,       307,         0,     197/-,           -/-/-,            -/-
 13,    长汀南,     18:16,     18:18,      02分,       326,         0,     213/-,           -/-/-,            -/-
 14,      瑞金,     18:34,     18:36,      02分,       344,         0,   225.5/-,           -/-/-,            -/-
 15,      于都,     19:03,     19:05,      02分,       373,         0,   252.5/-,           -/-/-,            -/-
 16,      赣州,     19:33,     19:33,      00分,       403,         0,     271/-,           -/-/-,            -/-
