   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     15:16,         -,         -,         -,         -,               -,              -
  2,    昆山南,     15:35,     15:37,      02分,        19,         0,    14.5/-,           -/-/-,            -/-
  3,      苏州,     15:50,     15:52,      02分,        34,         0,    25.5/-,           -/-/-,            -/-
  4,      无锡,     16:07,     16:09,      02分,        51,         0,    38.5/-,           -/-/-,            -/-
  5,      常州,     16:24,     16:26,      02分,        68,         0,    50.5/-,           -/-/-,            -/-
  6,      镇江,     16:50,     16:52,      02分,        94,         0,    72.5/-,           -/-/-,            -/-
  7,    南京南,     17:21,     17:24,      03分,       125,         0,    95.5/-,           -/-/-,            -/-
  8,      全椒,     17:45,     17:52,      07分,       149,         0,   115.5/-,           -/-/-,            -/-
  9,    合肥南,     18:29,     18:33,      04分,       193,         0,   156.5/-,           -/-/-,            -/-
 10,      六安,     19:01,     19:03,      02分,       225,         0,     182/-,           -/-/-,            -/-
 11,    麻城北,     19:57,     19:59,      02分,       281,         0,     229/-,           -/-/-,            -/-
 12,    红安西,     20:15,     20:17,      02分,       299,         0,   240.5/-,           -/-/-,            -/-
 13,      汉口,     20:50,     20:50,      00分,       334,         0,     262/-,           -/-/-,            -/-
