   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    深圳北,         -,     18:00,         -,         -,         -,         -,               -,              -
  2,    惠州南,     18:28,     18:30,      02分,        28,         0,    16.5/-,           -/-/-,            -/-
  3,      惠东,     18:44,     18:46,      02分,        44,         0,    25.5/-,           -/-/-,            -/-
  4,      汕尾,     19:11,     19:13,      02分,        71,         0,    45.5/-,           -/-/-,            -/-
  5,      普宁,     19:49,     19:51,      02分,       109,         0,      74/-,           -/-/-,            -/-
  6,      潮汕,     20:20,     20:22,      02分,       140,         0,   101.5/-,           -/-/-,            -/-
  7,      饶平,     20:41,     20:43,      02分,       161,         0,   101.5/-,           -/-/-,            -/-
  8,      漳浦,     21:13,     21:20,      07分,       193,         0,   125.5/-,           -/-/-,            -/-
  9,    厦门北,     21:53,     22:09,      16分,       233,         0,   150.5/-,           -/-/-,            -/-
 10,      晋江,     22:27,     22:29,      02分,       267,         0,   164.5/-,           -/-/-,            -/-
 11,      泉州,     22:40,     22:42,      02分,       280,         0,   171.5/-,           -/-/-,            -/-
 12,      莆田,     23:08,     23:08,      00分,       308,         0,     192/-,           -/-/-,            -/-
