   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    成都东,         -,     06:45,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      遂宁,     07:42,     07:44,       2分,        33,       146,     45/54,           -/-/-,           -/-
  3,      潼南,     08:13,     08:15,       2分,        64,       198,     61/73,           -/-/-,           -/-
  4,      合川,     08:39,     08:41,       2分,        90,       248,       -/-,           -/-/-,           -/-
  5,    重庆北,     09:06,     09:21,      15分,       117,       313,  96.5/116,           -/-/-,           -/-
  6,    长寿北,     09:50,     09:52,       2分,       161,       381, 116.5/140,           -/-/-,           -/-
  7,      利川,     11:08,     11:10,       2分,       239,       496, 150/180.5,           -/-/-,           -/-
  8,      恩施,     11:42,     11:48,       6分,       273,       652,   196/235,           -/-/-,           -/-
  9,      建始,     12:11,     12:13,       2分,       302,       678,       -/-,           -/-/-,           -/-
 10,    宜昌东,     13:38,     13:47,       9分,       389,       866, 258.5/311,           -/-/-,           -/-
 11,    枝江北,     14:05,     14:07,       2分,       416,       901,       -/-,           -/-/-,           -/-
 12,      荆州,     14:26,     14:29,       3分,       437,       954,284.5/341.5,           -/-/-,           -/-
 13,    天门南,     15:12,     15:14,       2分,       483,      1075,   320/384,           -/-/-,           -/-
 14,      汉口,     15:52,     16:09,      17分,       523,      1158, 355/425.5,           -/-/-,           -/-
 15,      武汉,     16:32,     16:37,       5分,       563,      1189, 355/425.5,           -/-/-,           -/-
 16,      鄂州,     17:20,     17:22,       2分,       611,      1249, 372.5/447,           -/-/-,           -/-
 17,      阳新,     17:55,     17:57,       2分,       646,      1320, 393.5/472,           -/-/-,           -/-
 18,      德安,     19:00,     19:02,       2分,       711,      1381, 411/493.5,           -/-/-,           -/-
 19,    南昌西,     19:32,     19:38,       6分,       743,      1528, 455.5/547,           -/-/-,           -/-
 20,      抚州,     20:16,     20:18,       2分,       787,      1629, 485/582.5,           -/-/-,           -/-
 21,      南丰,     20:47,     20:49,       2分,       818,      1709, 509/610.5,           -/-/-,           -/-
 22,      泰宁,     21:17,     21:19,       2分,       848,      1788,531.5/638.5,           -/-/-,           -/-
 23,    三明北,     21:52,     21:54,       2分,       883,      1880, 558.5/671,           -/-/-,           -/-
 24,      福州,     23:03,         -,          ,       978,      2076,   616/739,           -/-/-,           -/-
