   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     06:40,         -,         -,         -,         -,               -,              -
  2,    嘉兴南,     07:08,     07:10,      02分,        28,         0,      26/-,           -/-/-,            -/-
  3,    海宁西,     07:26,     07:28,      02分,        46,         0,      41/-,           -/-/-,            -/-
  4,    杭州东,     07:41,     07:43,      02分,        61,         0,      49/-,           -/-/-,            -/-
  5,    绍兴北,     08:02,     08:04,      02分,        82,         0,    62.5/-,           -/-/-,            -/-
  6,    上虞北,     08:16,     08:22,      06分,        96,         0,      72/-,           -/-/-,            -/-
  7,    余姚北,     08:33,     08:39,      06分,       113,         0,    81.5/-,           -/-/-,            -/-
  8,      宁波,     09:00,     09:09,      09分,       140,         0,      97/-,           -/-/-,            -/-
  9,      临海,     09:54,     09:56,      02分,       194,         0,     135/-,           -/-/-,            -/-
 10,      台州,     10:08,     10:10,      02分,       208,         0,   141.5/-,           -/-/-,            -/-
 11,      乐清,     10:41,     10:43,      02分,       241,         0,   167.5/-,           -/-/-,            -/-
 12,    温州南,     11:00,     11:02,      02分,       260,         0,     178/-,           -/-/-,            -/-
 13,      瑞安,     11:13,     11:15,      02分,       273,         0,   184.5/-,           -/-/-,            -/-
 14,      鳌江,     11:26,     11:28,      02分,       286,         0,     189/-,           -/-/-,            -/-
 15,      福安,     12:15,     12:17,      02分,       335,         0,     230/-,           -/-/-,            -/-
 16,      连江,     12:46,     12:50,      04分,       366,         0,   254.5/-,           -/-/-,            -/-
 17,    福州南,     13:08,     13:16,      08分,       388,         0,     264/-,           -/-/-,            -/-
 18,      莆田,     13:46,     13:52,      06分,       426,         0,     289/-,           -/-/-,            -/-
 19,      泉州,     14:17,     14:20,      03分,       457,         0,   309.5/-,           -/-/-,            -/-
 20,    厦门北,     14:45,     14:53,      08分,       485,         0,   330.5/-,           -/-/-,            -/-
 21,      南靖,     15:23,     15:26,      03分,       523,         0,     352/-,           -/-/-,            -/-
 22,      龙岩,     15:58,     16:02,      04分,       558,         0,     376/-,           -/-/-,            -/-
 23,  古田会址,     16:18,     16:20,      02分,       578,         0,   386.5/-,           -/-/-,            -/-
 24,    冠豸山,     16:36,     16:38,      02分,       596,         0,     401/-,           -/-/-,            -/-
 25,    长汀南,     16:56,     16:58,      02分,       616,         0,     417/-,           -/-/-,            -/-
 26,      瑞金,     17:13,     17:15,      02分,       633,         0,   429.5/-,           -/-/-,            -/-
 27,      于都,     17:43,     17:45,      02分,       663,         0,   456.5/-,           -/-/-,            -/-
 28,      赣州,     18:13,     18:13,      00分,       693,         0,     475/-,           -/-/-,            -/-
