   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      百色,         -,     15:35,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    田东北,     15:58,     16:00,       2分,        23,        55, 20.5/32.5,           -/-/-,           -/-
  3,      平果,     16:23,     16:27,       4分,        48,       115,   42.5/68,           -/-/-,           -/-
  4,    隆安东,     16:39,     16:41,       2分,        64,       140,     52/83,           -/-/-,           -/-
  5,      南宁,     17:16,     17:20,       4分,       101,       223,  82.5/132,           -/-/-,           -/-
  6,    南宁东,     17:31,     17:35,       4分,       116,       234,    88/139,           -/-/-,           -/-
  7,      宾阳,     18:06,     18:08,       2分,       151,       317, 110/165.5,           -/-/-,           -/-
  8,      贵港,     18:31,     18:33,       2分,       176,       374, 126.5/185,           -/-/-,           -/-
  9,    梧州南,     19:36,     19:40,       4分,       241,       551,178.5/247.5,           -/-/-,           -/-
 10,      郁南,     19:55,     19:57,       2分,       260,       582,   188/259,           -/-/-,           -/-
 11,    云浮东,     20:26,     20:28,       2分,       291,       659, 212/287.5,           -/-/-,           -/-
 12,    肇庆东,     20:53,     20:55,       2分,       318,       721, 231/310.5,           -/-/-,           -/-
 13,    广州南,     21:32,         -,          ,       357,       797,254.5/338.5,           -/-/-,           -/-
