   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    福州南,         -,     18:16,         -,         -,         -,         -,               -,              -
  2,      莆田,     18:46,     18:56,      10分,        30,         0,    25.5/-,           -/-/-,            -/-
  3,      泉州,     19:21,     19:30,      09分,        65,         0,    45.5/-,           -/-/-,            -/-
  4,    厦门北,     19:55,     20:00,      05分,        99,         0,    65.5/-,           -/-/-,            -/-
  5,      漳州,     20:19,     20:21,      02分,       123,         0,    78.5/-,           -/-/-,            -/-
  6,      诏安,     20:59,     21:01,      02分,       163,         0,     110/-,           -/-/-,            -/-
  7,      潮汕,     21:24,     21:27,      03分,       188,         0,   127.5/-,           -/-/-,            -/-
  8,      潮阳,     21:40,     21:42,      02分,       204,         0,     135/-,           -/-/-,            -/-
  9,      普宁,     21:58,     22:01,      03分,       222,         0,     143/-,           -/-/-,            -/-
 10,    深圳北,     23:38,     23:38,      00分,       322,         0,     217/-,           -/-/-,            -/-
