   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    贵阳北,         -,     15:42,         -,         -,         -,         -,               -,              -
  2,    都匀东,     16:27,     16:29,      02分,        45,         0,      39/-,           -/-/-,            -/-
  3,      榕江,     17:01,     17:03,      02分,        79,         0,      70/-,           -/-/-,            -/-
  4,    桂林西,     18:06,     18:10,      04分,       144,         0,   130.5/-,           -/-/-,            -/-
  5,      阳朔,     18:41,     18:43,      02分,       179,         0,   150.5/-,           -/-/-,            -/-
  6,      恭城,     18:56,     18:58,      02分,       194,         0,     161/-,           -/-/-,            -/-
  7,      贺州,     19:25,     19:27,      02分,       223,         0,     187/-,           -/-/-,            -/-
  8,      怀集,     19:57,     19:59,      02分,       255,         0,     215/-,           -/-/-,            -/-
  9,    肇庆东,     20:28,     20:30,      02分,       286,         0,     244/-,           -/-/-,            -/-
 10,    广州南,     21:06,     21:06,      00分,       324,         0,   267.5/-,           -/-/-,            -/-
