   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      南昌,         -,     12:47,         -,         -,         -,         -,               -,              -
  2,      抚州,     13:36,     13:38,      02分,        49,         0,    29.5/-,           -/-/-,            -/-
  3,      南城,     13:57,     13:59,      02分,        70,         0,    43.5/-,           -/-/-,            -/-
  4,      南丰,     14:13,     14:15,      02分,        86,         0,      53/-,           -/-/-,            -/-
  5,  建宁县北,     14:35,     14:37,      02分,       108,         0,    67.5/-,           -/-/-,            -/-
  6,      将乐,     15:03,     15:05,      02分,       136,         0,    88.5/-,           -/-/-,            -/-
  7,    三明北,     15:25,     15:29,      04分,       158,         0,     103/-,           -/-/-,            -/-
  8,      尤溪,     15:47,     15:49,      02分,       180,         0,   115.5/-,           -/-/-,            -/-
  9,      永泰,     16:23,     16:25,      02分,       216,         0,   143.5/-,           -/-/-,            -/-
 10,      仙游,     16:55,     16:57,      02分,       248,         0,   167.5/-,           -/-/-,            -/-
 11,      泉州,     17:15,     17:17,      02分,       268,         0,     181/-,           -/-/-,            -/-
 12,    厦门北,     17:42,     17:44,      02分,       295,         0,     202/-,           -/-/-,            -/-
 13,      漳州,     18:05,     18:05,      00分,       318,         0,     214/-,           -/-/-,            -/-
