   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    深圳北,         -,     09:45,         -,         -,         -,         -,               -,              -
  2,  深圳坪山,     10:06,     10:08,      02分,        21,         0,    10.5/-,           -/-/-,            -/-
  3,      鲘门,     10:39,     10:41,      02分,        54,         0,      36/-,           -/-/-,            -/-
  4,      陆丰,     11:07,     11:09,      02分,        82,         0,      56/-,           -/-/-,            -/-
  5,      普宁,     11:33,     11:35,      02分,       108,         0,      74/-,           -/-/-,            -/-
  6,      潮汕,     12:04,     12:06,      02分,       139,         0,    89.5/-,           -/-/-,            -/-
  7,      云霄,     12:40,     12:43,      03分,       175,         0,     116/-,           -/-/-,            -/-
  8,      漳浦,     12:57,     13:00,      03分,       192,         0,   125.5/-,           -/-/-,            -/-
  9,    厦门北,     13:34,     13:40,      06分,       229,         0,   150.5/-,           -/-/-,            -/-
 10,      泉州,     14:05,     14:07,      02分,       260,         0,   171.5/-,           -/-/-,            -/-
 11,      莆田,     14:32,     14:34,      02分,       287,         0,     192/-,           -/-/-,            -/-
 12,      福清,     14:53,     14:56,      03分,       308,         0,     206/-,           -/-/-,            -/-
 13,    福州南,     15:12,     15:12,      00分,       327,         0,     217/-,           -/-/-,            -/-
