   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    成都东,         -,     08:20,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      遂宁,     09:18,     09:20,       2分,        58,       146,     45/54,           -/-/-,           -/-
  3,    重庆北,     10:30,     10:39,       9分,       130,       313,  96.5/116,           -/-/-,           -/-
  4,    涪陵北,     11:17,     11:19,       2分,       177,       405,123.5/148.5,           -/-/-,           -/-
  5,    石柱县,     11:53,     11:55,       2分,       213,       496, 150/180.5,           -/-/-,           -/-
  6,      恩施,     13:00,     13:06,       6分,       280,       652,   196/235,           -/-/-,           -/-
  7,    宜昌东,     14:51,     14:56,       5分,       391,       866, 258.5/311,           -/-/-,           -/-
  8,    枝江北,     15:14,     15:16,       2分,       414,       910, 271.5/326,           -/-/-,           -/-
  9,      荆州,     15:34,     15:37,       3分,       434,       954,284.5/341.5,           -/-/-,           -/-
 10,    仙桃西,     16:09,     16:12,       3分,       469,      1044, 310.5/373,           -/-/-,           -/-
 11,      汉川,     16:37,     16:39,       2分,       497,      1075,   320/384,           -/-/-,           -/-
 12,      汉口,     17:05,     17:21,      16分,       525,      1158, 344/413.5,           -/-/-,           -/-
 13,    红安西,     17:54,     17:56,       2分,       574,      1221,       -/-,           -/-/-,           -/-
 14,    麻城北,     18:14,     18:17,       3分,       594,      1260,       -/-,           -/-/-,           -/-
 15,      金寨,     18:59,     19:01,       2分,       637,      1378, 408.5/491,           -/-/-,           -/-
 16,      六安,     19:22,     19:24,       2分,       660,      1430,   424/509,           -/-/-,           -/-
 17,    合肥南,     19:52,     19:57,       5分,       690,      1517,449.5/539.5,           -/-/-,           -/-
 18,      全椒,     20:33,     20:35,       2分,       731,      1618,   491/590,           -/-/-,           -/-
 19,    南京南,     20:57,     21:01,       4分,       757,      1674,   510/611,           -/-/-,           -/-
 20,      镇江,     21:33,     21:36,       3分,       791,      1748, 533/638.5,           -/-/-,           -/-
 21,      常州,     22:03,     22:05,       2分,       821,      1820,   555/665,           -/-/-,           -/-
 22,      无锡,     22:22,     22:24,       2分,       840,      1859, 567/679.5,           -/-/-,           -/-
 23,      苏州,     22:41,     22:43,       2分,       859,      1901,   580/695,           -/-/-,           -/-
 24,  上海虹桥,     23:15,         -,          ,       895,      1976,   606/726,           -/-/-,           -/-
