   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     14:52,         -,         -,         -,         -,               -,              -
  2,    昆山南,     15:11,     15:18,      07分,        19,         0,    14.5/-,           -/-/-,            -/-
  3,      苏州,     15:30,     15:32,      02分,        38,         0,    25.5/-,           -/-/-,            -/-
  4,      无锡,     15:47,     15:49,      02分,        55,         0,    38.5/-,           -/-/-,            -/-
  5,      常州,     16:04,     16:06,      02分,        72,         0,    50.5/-,           -/-/-,            -/-
  6,      镇江,     16:31,     16:33,      02分,        99,         0,    72.5/-,           -/-/-,            -/-
  7,    南京南,     17:01,     17:04,      03分,       129,         0,    95.5/-,           -/-/-,            -/-
  8,    合肥南,     17:58,     18:05,      07分,       186,         0,   156.5/-,           -/-/-,            -/-
  9,      六安,     18:33,     18:35,      02分,       221,         0,     182/-,           -/-/-,            -/-
 10,      金寨,     18:55,     18:57,      02分,       243,         0,   197.5/-,           -/-/-,            -/-
 11,      汉口,     20:19,     20:19,      00分,       327,         0,     262/-,           -/-/-,            -/-
