   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      汉口,         -,     08:44,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    红安西,     09:17,     09:19,       2分,        33,        72, 20.5/25.5,           -/-/-,           -/-
  3,    麻城北,     09:35,     09:37,       2分,        51,       111,       -/-,           -/-/-,           -/-
  4,      金寨,     10:15,     10:17,       2分,        95,       220, 64.5/77.5,           -/-/-,           -/-
  5,      六安,     10:37,     10:39,       2分,       117,       272, 79.5/95.5,           -/-/-,           -/-
  6,    合肥南,     11:11,     11:16,       5分,       147,       359,105.5/126.5,           -/-/-,           -/-
  7,    南京南,     12:10,     12:13,       3分,       206,       516,   166/198,           -/-/-,           -/-
  8,      镇江,     12:42,     12:44,       2分,       238,       590, 189/225.5,           -/-/-,           -/-
  9,      丹徒,     12:53,     12:55,       2分,       249,       602,       -/-,           -/-/-,           -/-
 10,      丹阳,     13:03,     13:05,       2分,       259,       617, 197/235.5,           -/-/-,           -/-
 11,      常州,     13:20,     13:26,       6分,       276,       662,   211/252,           -/-/-,           -/-
 12,      惠山,     13:37,     13:53,      16分,       293,       689, 223/266.5,           -/-/-,           -/-
 13,      无锡,     14:00,     14:02,       2分,       316,       701, 227/271.5,           -/-/-,           -/-
 14,      苏州,     14:18,     14:20,       2分,       334,       743,   236/282,           -/-/-,           -/-
 15,  上海虹桥,     14:50,         -,          ,       366,       827,   262/313,           -/-/-,           -/-
