   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    成都东,         -,     09:11,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      潼南,     10:30,     10:32,       2分,        79,       198,     61/73,           -/-/-,           -/-
  3,      合川,     10:57,     10:59,       2分,       106,       247,     76/91,           -/-/-,           -/-
  4,    重庆北,     11:24,     11:33,       9分,       133,       313,  96.5/116,           -/-/-,           -/-
  5,    石柱县,     12:41,     12:43,       2分,       210,       496, 150/180.5,           -/-/-,           -/-
  6,      恩施,     13:48,     13:53,       5分,       277,       652,   196/235,           -/-/-,           -/-
  7,      建始,     14:17,     14:20,       3分,       299,       687, 206/247.5,           -/-/-,           -/-
  8,    宜昌东,     15:45,     15:53,       8分,       394,       866, 258.5/311,           -/-/-,           -/-
  9,      荆州,     16:25,     16:28,       3分,       434,       954,284.5/341.5,           -/-/-,           -/-
 10,      潜江,     16:54,     16:56,       2分,       463,      1024, 305/366.5,           -/-/-,           -/-
 11,    天门南,     17:16,     17:18,       2分,       485,      1075,   320/384,           -/-/-,           -/-
 12,      汉川,     17:33,     17:35,       2分,       502,      1112, 330.5/397,           -/-/-,           -/-
 13,      汉口,     18:02,     18:15,      13分,       531,      1158, 344/413.5,           -/-/-,           -/-
 14,      武汉,     18:39,     18:49,      10分,       561,      1189, 355/425.5,           -/-/-,           -/-
 15,      鄂州,     19:24,     19:26,       2分,       606,      1249, 372.5/447,           -/-/-,           -/-
 16,      黄石,     19:39,     19:41,       2分,       621,      1276, 380/456.5,           -/-/-,           -/-
 17,      阳新,     20:01,     20:05,       4分,       643,      1320, 393.5/472,           -/-/-,           -/-
 18,      瑞昌,     20:42,     20:44,       2分,       684,      1381, 411/493.5,           -/-/-,           -/-
 19,      庐山,     21:01,     21:04,       3分,       703,      1405,419.5/503.5,           -/-/-,           -/-
 20,      德安,     21:19,     21:21,       2分,       721,      1441, 430/516.5,           -/-/-,           -/-
 21,    共青城,     21:27,     21:29,       2分,       729,      1449,432.5/519.5,           -/-/-,           -/-
 22,      南昌,     21:59,         -,          ,       768,      1533,453.5/544.5,           -/-/-,           -/-
