   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    重庆北,         -,     07:33,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    涪陵北,     08:10,     08:12,       2分,        37,        92,       -/-,           -/-/-,           -/-
  3,      丰都,     08:31,     08:33,       2分,        58,       134,       -/-,           -/-/-,           -/-
  4,      恩施,     09:56,     10:00,       4分,       143,       339,       -/-,           -/-/-,           -/-
  5,      建始,     10:22,     10:24,       2分,       169,       374,       -/-,           -/-/-,           -/-
  6,    宜昌东,     11:51,     11:56,       5分,       258,       553,       -/-,           -/-/-,           -/-
  7,    枝江北,     12:14,     12:16,       2分,       281,       597,       -/-,           -/-/-,           -/-
  8,      荆州,     12:34,     12:37,       3分,       301,       641,       -/-,           -/-/-,           -/-
  9,      潜江,     13:03,     13:05,       2分,       330,       711,       -/-,           -/-/-,           -/-
 10,    天门南,     13:25,     13:27,       2分,       352,       762,       -/-,           -/-/-,           -/-
 11,      汉川,     13:42,     13:44,       2分,       369,       799,       -/-,           -/-/-,           -/-
 12,      汉口,     14:12,     14:35,      23分,       399,       845,       -/-,           -/-/-,           -/-
 13,    红安西,     15:12,     15:14,       2分,       459,       917,       -/-,           -/-/-,           -/-
 14,    麻城北,     15:33,     15:42,       9分,       480,       956,       -/-,           -/-/-,           -/-
 15,      金寨,     16:22,     16:30,       8分,       529,      1065,       -/-,           -/-/-,           -/-
 16,      六安,     16:50,     16:52,       2分,       557,      1117,       -/-,           -/-/-,           -/-
 17,    合肥南,     17:20,     17:33,      13分,       587,      1204,       -/-,           -/-/-,           -/-
 18,      扬州,     18:59,     19:01,       2分,       686,      1429,       -/-,           -/-/-,           -/-
 19,      泰州,     19:32,     19:34,       2分,       719,      1493,       -/-,           -/-/-,           -/-
 20,    海安县,     19:59,     20:01,       2分,       746,      1547,       -/-,           -/-/-,           -/-
 21,      南通,     20:34,         -,          ,       781,      1612,   469/562,           -/-/-,           -/-
