   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    重庆北,         -,     15:32,         -,         -,         -,         -,               -,              -
  2,    长寿北,     16:01,     16:03,      02分,        29,         0,      20/-,           -/-/-,            -/-
  3,    石柱县,     16:46,     16:48,      02分,        74,         0,    53.5/-,           -/-/-,            -/-
  4,      利川,     17:25,     17:27,      02分,       113,         0,    81.5/-,           -/-/-,            -/-
  5,      恩施,     17:59,     18:03,      04分,       147,         0,    99.5/-,           -/-/-,            -/-
  6,    宜昌东,     19:48,     19:55,      07分,       256,         0,     162/-,           -/-/-,            -/-
  7,    枝江北,     20:14,     20:16,      02分,       282,         0,     175/-,           -/-/-,            -/-
  8,      荆州,     20:34,     20:37,      03分,       302,         0,     188/-,           -/-/-,            -/-
  9,      潜江,     21:03,     21:05,      02分,       331,         0,   208.5/-,           -/-/-,            -/-
 10,      汉口,     21:56,     21:56,      00分,       384,         0,   247.5/-,           -/-/-,            -/-
