   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      汉口,         -,     10:06,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    麻城北,     10:51,     10:53,       2分,        45,       111, 31.5/38.5,           -/-/-,           -/-
  3,      六安,     11:46,     11:48,       2分,       100,       272, 79.5/95.5,           -/-/-,           -/-
  4,    合肥南,     12:17,     12:26,       9分,       131,       359,105.5/126.5,           -/-/-,           -/-
  5,      肥东,     12:37,     12:39,       2分,       151,       381, 111.5/134,           -/-/-,           -/-
  6,      扬州,     14:05,     14:07,       2分,       239,       584, 192.5/243,           -/-/-,           -/-
  7,      泰州,     14:39,     14:41,       2分,       273,       648, 216.5/281,           -/-/-,           -/-
  8,    海安县,     15:05,     15:07,       2分,       299,       702, 236.5/313,           -/-/-,           -/-
  9,      如皋,     15:19,     15:21,       2分,       313,       722, 243.5/325,           -/-/-,           -/-
 10,      南通,     15:46,         -,          ,       340,       767, 260.5/352,           -/-/-,           -/-
