   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     14:45,         -,         -,         -,         -,               -,              -
  2,    金山北,     15:03,     15:19,      16分,        18,         0,      15/-,           -/-/-,            -/-
  3,    嘉兴南,     15:33,     15:35,      02分,        48,         0,      26/-,           -/-/-,            -/-
  4,    海宁西,     15:51,     15:53,      02分,        66,         0,      41/-,           -/-/-,            -/-
  5,      余杭,     16:00,     16:06,      06分,        75,         0,    44.5/-,           -/-/-,            -/-
  6,    杭州东,     16:16,     16:19,      03分,        91,         0,      49/-,           -/-/-,            -/-
  7,    绍兴北,     16:38,     16:40,      02分,       113,         0,    62.5/-,           -/-/-,            -/-
  8,    上虞北,     16:52,     16:54,      02分,       127,         0,      72/-,           -/-/-,            -/-
  9,    余姚北,     17:05,     17:07,      02分,       140,         0,    81.5/-,           -/-/-,            -/-
 10,      宁波,     17:28,     17:38,      10分,       163,         0,      97/-,           -/-/-,            -/-
 11,      临海,     18:23,     18:25,      02分,       218,         0,     135/-,           -/-/-,            -/-
 12,      温岭,     18:44,     18:46,      02分,       239,         0,     149/-,           -/-/-,            -/-
 13,      绅坊,     19:04,     19:07,      03分,       259,         0,     162/-,           -/-/-,            -/-
 14,    温州南,     19:30,     19:33,      03分,       285,         0,     178/-,           -/-/-,            -/-
 15,      瑞安,     19:44,     19:46,      02分,       299,         0,   184.5/-,           -/-/-,            -/-
 16,      苍南,     20:03,     20:05,      02分,       318,         0,   194.5/-,           -/-/-,            -/-
 17,      霞浦,     20:37,     20:39,      02分,       352,         0,   220.5/-,           -/-/-,            -/-
 18,      罗源,     21:08,     21:11,      03分,       383,         0,   245.5/-,           -/-/-,            -/-
 19,    福州南,     21:38,     21:49,      11分,       413,         0,     264/-,           -/-/-,            -/-
 20,      福清,     22:04,     22:06,      02分,       439,         0,   274.5/-,           -/-/-,            -/-
 21,      莆田,     22:26,     22:26,      00分,       461,         0,     289/-,           -/-/-,            -/-
